ride_id,driver_id,rider_id,city_id,product,vehicle_type,is_ev,start_time,end_time,pickup_lat,pickup_lon,pickup_hex_id9,drop_lat,drop_lon,drop_hex_id9,distance_km,duration_mins,surge_multiplier,fare_amount,uber_fee,net_earnings,tips,payment_type,date
a07ec0fa-a36b-453f-a9a4-2d0e96a436a9,E10106,R2061,3,UberX,car,FALSE,2023-04-09 20:09:00,2023-04-09 20:46:00,52.09353,5.17071,89dc324844c7d1e,52.05843,5.0687,89eba90e8b528ed,6.08,37,1.05,11.16,2.79,8.37,0,cash,2023-04-09
76d352b2-e602-41e5-8771-ac00d351f5e2,E10008,R2408,5,UberPool,car,FALSE,2023-01-17 13:22:00,2023-01-17 13:29:00,52.04464,4.29782,89527b2a6c76476,52.09191,4.31262,8929f6878c85429,1.2,7,1.14,3.02,0.76,2.26,0,cash,2023-01-17
13416523-518d-434a-8434-700302d37a86,E10021,R2362,2,UberPool,car,FALSE,2023-03-18 13:52:00,2023-03-18 14:18:00,51.94411,4.5111,89b50a8f9060531,51.95681,4.51867,89ce34b4b3c0a6e,5.52,26,1.15,9.43,2.36,7.07,0,cash,2023-03-18
b098c1df-2e20-47a4-aad5-c9df55feb82e,E10021,R2342,2,UberPool,car,FALSE,2023-01-23 09:29:00,2023-01-23 10:04:00,51.95594,4.52523,89fd8917a42f19a,51.89669,4.49248,89387425c51ab63,5.24,35,1.27,10.1,2.52,7.58,2.88,card,2023-01-23
140ea518-47fa-422c-ba81-a69bdccb86aa,E10101,R2002,4,UberX,car,FALSE,2023-01-08 22:51:00,2023-01-08 23:22:00,51.40865,5.44916,8931c5e7f08304b,51.40883,5.45463,89e29cd214a776b,10.13,31,1.11,17.99,4.5,13.49,0,wallet,2023-01-08
77de5f00-ec86-4d65-8783-4d819e784b0c,E10154,R2031,2,UberX,car,FALSE,2023-02-08 03:04:00,2023-02-08 03:30:00,51.89887,4.49252,8906a9ae8b7a8c9,51.9566,4.52117,890985ac1bbe960,8.86,26,1.01,15.33,3.83,11.5,0,card,2023-02-08
e63b3c5f-0ee4-4427-9949-f904788dc0ef,E10132,R2382,2,UberGreen,car,TRUE,2023-02-08 21:57:00,2023-02-08 22:36:00,51.95431,4.51619,89c02d7f20165df,51.95354,4.51586,89bf45075d850e5,3.63,39,1.13,7.51,1.88,5.63,0.58,card,2023-02-08
e3bff8ee-41fd-4951-a980-564aab51e540,E10064,R2146,1,UberGreen,car,TRUE,2023-02-04 21:11:00,2023-02-04 21:48:00,52.33117,4.90725,892000aab959745,52.4038,4.94942,89adc5bcae258fc,5.49,37,1.27,12.58,3.14,9.44,0,card,2023-02-04
a2b84100-e8f1-4f19-816b-388bbb04e1b0,E10055,R2430,1,UberX,car,FALSE,2023-03-12 19:48:00,2023-03-12 20:17:00,52.3675,4.93256,894db7e29f796ed,52.36304,4.92979,899c20201919e76,4.17,29,1.35,9.88,2.47,7.41,0,card,2023-03-12
d27d1c13-3025-44d7-b388-e473421eefde,E10059,R2535,1,UberX,car,FALSE,2023-03-24 14:11:00,2023-03-24 14:22:00,52.32886,4.8987,89cfc9016720c6e,52.32922,4.8983,895434176bd3c4a,5.4,11,1.04,9.96,2.49,7.47,0.64,card,2023-03-24
3d8b58f2-1837-4cd8-b9dd-929387985cc5,E10106,R2044,3,UberPool,car,FALSE,2023-03-03 15:58:00,2023-03-03 16:28:00,52.0562,5.11682,892daabcdbeff06,52.10491,5.12893,89e25e777df39f0,4.38,30,1.15,7.68,1.92,5.76,0,cash,2023-03-03
f6b229d3-90f7-4a08-991e-30c88c45fefd,E10093,R2176,1,UberX,car,FALSE,2023-03-26 19:03:00,2023-03-26 19:36:00,52.35972,4.90587,896dfd8907fbd15,52.32842,4.90644,89cb9a9d4b8e0e3,9.44,33,1.35,20.77,5.19,15.58,0,cash,2023-03-26
9bdd036e-a21c-4315-9b10-f25284f2e486,E10143,R2144,2,UberX,car,TRUE,2023-04-19 01:15:00,2023-04-19 01:37:00,51.91431,4.45763,8944e5811bbefe7,51.94254,4.51366,890a3f24b3ce821,6.07,22,0.99,10.01,2.5,7.51,0,cash,2023-04-19
f30bbe61-e6f2-4d19-8e64-a35d2c983838,E10026,R2463,3,UberX,car,TRUE,2023-01-10 03:10:00,2023-01-10 03:30:00,52.1061,5.13297,8969a612794c434,52.10725,5.13128,895d419a79f8c80,5.88,20,1.11,10.81,2.7,8.11,0,card,2023-01-10
22bb71d9-4515-4009-b684-3f147e25d36f,E10031,R2429,2,UberGreen,car,TRUE,2023-03-02 18:45:00,2023-03-02 19:05:00,51.91037,4.43589,89f2a935d988098,51.91027,4.43312,89c9f8b9abfd1c4,7.92,20,1.3,17.81,4.45,13.36,0,wallet,2023-03-02
cf027aba-f0b1-4ccc-b9de-69a6aa5b9b0c,E10149,R2309,5,UberX,car,FALSE,2023-01-26 15:21:00,2023-01-26 15:46:00,52.05712,4.32687,89900f2136687e5,52.03055,4.33379,89157823705c383,3.74,25,1.14,7.63,1.91,5.72,0,cash,2023-01-26
a0fabc67-4ee5-471a-81d9-bfd2efa779de,E10027,R2598,1,UberPool,car,FALSE,2023-02-14 12:30:00,2023-02-14 13:07:00,52.36347,4.9331,89fe0398d29002c,52.34495,4.84952,89b467e68ca42c1,8.68,37,1.01,12.73,3.18,9.55,0.13,cash,2023-02-14
d77196b1-4079-4570-87e2-68d52777d6b2,E10040,R2584,4,UberX,car,TRUE,2023-03-20 15:46:00,2023-03-20 16:15:00,51.42079,5.5097,89895764e6be0a6,51.40772,5.44975,89b1bc67736999f,1.85,29,1.04,4.34,1.08,3.26,0,wallet,2023-03-20
73ee2625-99ef-4a8f-bc6d-5ffb196b7e00,E10084,R2333,4,UberX,car,FALSE,2023-02-23 03:04:00,2023-02-23 03:42:00,51.41918,5.50263,89cd4907a695069,51.4087,5.44465,8938ca42ecb92fd,5.74,38,1.1,10.75,2.69,8.06,0,card,2023-02-23
3e76b502-b847-4e06-a522-532f3c81091e,E10114,R2253,5,UberX,car,FALSE,2023-03-06 00:44:00,2023-03-06 01:10:00,52.08623,4.24917,89d0d42a86f8652,52.0448,4.29271,89053242974bce4,8.51,26,1.01,14.76,3.69,11.07,0,cash,2023-03-06
a109e043-0e73-4342-876b-4aab31ae5844,E10041,R2530,3,UberGreen,car,TRUE,2023-02-09 21:11:00,2023-02-09 21:21:00,52.097,5.17582,89f83046a122e90,52.0824,5.16802,89cf29f5c784bf6,4.8,10,1.25,11.39,2.85,8.54,0,card,2023-02-09
39d48d32-2a71-4318-a7a0-ed7408632821,E10059,R2045,1,UberX,car,FALSE,2023-03-11 12:17:00,2023-03-11 12:52:00,52.32734,4.89793,89558af97f64697,52.38587,4.85432,89990eb51b829ae,2.24,35,1.01,4.76,1.19,3.57,0,wallet,2023-03-11
43604e90-7954-415a-a214-7e40000c080a,E10094,R2453,3,UberGreen,car,TRUE,2023-01-17 21:07:00,2023-01-17 21:34:00,52.05974,5.06719,895bb902108df10,52.10712,5.13145,899b83e101b3e3a,5.85,27,1.25,13.49,3.37,10.12,0,cash,2023-01-17
bde494cc-b541-4c7b-ae67-dfe52813bacd,E10156,R2507,5,UberX,car,FALSE,2023-02-18 11:03:00,2023-02-18 11:41:00,52.04637,4.29424,89310378caa02bb,52.05168,4.32591,8948c23c2b7abbb,5.19,38,1.01,9.13,2.28,6.85,0,cash,2023-02-18
476c2c29-0826-4d1f-937e-ab247df56682,E10085,R2420,5,UberPool,car,TRUE,2023-02-09 12:12:00,2023-02-09 12:19:00,52.03179,4.33452,891e289a484f741,52.03424,4.3359,8920799f937bc17,11.92,7,0.99,16.7,4.18,12.52,1.54,wallet,2023-02-09
8bd83fb2-f6b9-44a7-b94c-f110864cfd05,E10109,R2024,4,UberGreen,car,TRUE,2023-04-11 05:38:00,2023-04-11 05:46:00,51.40513,5.44795,89f210815bd8d18,51.4092,5.44189,89c40340beeed04,1.61,8,1.01,3.97,0.99,2.98,0,wallet,2023-04-11
df5ac137-2b7b-4463-a762-edbaf6e79975,E10089,R2392,2,UberGreen,car,TRUE,2023-03-24 02:29:00,2023-03-24 03:09:00,51.91164,4.43481,897a3c106bc348a,51.8947,4.49377,8952e774d407616,3.6,40,1.13,7.88,1.97,5.91,0,cash,2023-03-24
64f967d9-bfe1-4ec3-86e8-bf0df0136adf,E10089,R2518,4,UberX,car,TRUE,2023-04-26 20:56:00,2023-04-26 21:36:00,51.42358,5.50811,892ddbfdd1d1b83,51.48065,5.45104,8934b2a3a2b9d28,5.99,40,1.05,10.26,2.56,7.7,0,wallet,2023-04-26
e4db0a5e-cacb-4f46-88ae-db20ab976e7c,E10036,R2077,2,UberX,car,TRUE,2023-01-17 19:59:00,2023-01-17 20:41:00,51.94373,4.51868,890a49176106159,51.91087,4.45706,89fa1a112804fc3,7.31,42,1.43,17.17,4.29,12.88,0,card,2023-01-17
51318c9d-06af-4b89-93e0-2b78a918e2c6,E10002,R2088,5,UberX,car,FALSE,2023-02-01 14:04:00,2023-02-01 14:19:00,52.08112,4.28001,896c2c7feabef4d,52.08885,4.25185,8929ff321d28317,5.2,15,1.09,9.74,2.44,7.3,1.33,wallet,2023-02-01
75bf04e0-0459-4efa-9317-5ed1c5fa138d,E10014,R2182,4,UberGreen,car,TRUE,2023-02-22 20:43:00,2023-02-22 20:54:00,51.4664,5.51829,893096bc3839c09,51.48143,5.44559,896f2601061162d,4.56,11,1.05,8.99,2.25,6.74,0,cash,2023-02-22
86056dad-718b-475a-8642-4b1c87d7f04f,E10090,R2054,4,UberBlack,car,FALSE,2023-03-15 17:14:00,2023-03-15 17:29:00,51.46655,5.5168,897d32b110fe042,51.41877,5.50921,89544ab21ef79bc,4.07,15,1.33,14.56,3.64,10.92,0,cash,2023-03-15
4c56bc26-6003-4752-895b-e76aad76bbaf,E10139,R2226,2,UberX,car,FALSE,2023-03-09 19:43:00,2023-03-09 20:25:00,51.89907,4.49693,896eea5be2867da,51.9458,4.5153,899581d51ccbafe,4.86,42,1.43,12.24,3.06,9.18,0,wallet,2023-03-09
71ebb601-7afe-48ea-b6cb-da45cce7f8ab,E10026,R2344,5,UberGreen,car,TRUE,2023-02-09 07:35:00,2023-02-09 08:14:00,52.08751,4.25147,89b6878d72b4a9d,52.09348,4.31307,891a453007a998a,6.37,39,1.31,15.07,3.77,11.3,0,card,2023-02-09
1678cdbf-c332-405b-9ada-a4d0e5e3900c,E10075,R2334,3,UberX,car,FALSE,2023-04-25 09:41:00,2023-04-25 10:14:00,52.11016,5.13503,899ef844411dec5,52.10531,5.13236,89e0ca0388c0802,6.58,33,1.36,15.12,3.78,11.34,0,cash,2023-04-25
7065965c-3522-46c6-a157-1acf5fa4b3da,E10071,R2355,4,UberX,car,FALSE,2023-01-08 00:57:00,2023-01-08 01:25:00,51.40828,5.45205,89359fbc38481a7,51.4076,5.44061,895d31132309d14,7.4,28,1,12.78,3.2,9.58,0,wallet,2023-01-08
067db130-02d0-4e1c-8b98-9f1d667cddc1,E10040,R2597,4,UberGreen,car,TRUE,2023-02-24 16:38:00,2023-02-24 17:12:00,51.46748,5.51986,89f89d202e4154b,51.47948,5.45347,8927a83dccd009a,2.85,34,1.39,7.34,1.84,5.5,0,wallet,2023-02-24
dcb2b6f9-c174-44be-ae5c-ad7df1222813,E10139,R2329,2,UberX,car,FALSE,2023-04-30 18:45:00,2023-04-30 19:27:00,51.89693,4.49002,89b5166cdd988a0,51.94757,4.51975,8961647076bb764,2.21,42,1.3,5.41,1.35,4.06,0,wallet,2023-04-30
2cbe2e25-b2f3-4dc7-b7fc-0d8d2a75c907,E10049,R2280,5,UberPool,car,FALSE,2023-03-16 22:45:00,2023-03-16 23:12:00,52.09127,4.30473,8940d2ffdb219f8,52.05333,4.32211,8905ac850b6dc2b,4.39,27,1.29,8.45,2.11,6.34,0,cash,2023-03-16
f89fa3fc-ccd8-47d2-ae60-54cef4888c1f,E10035,R2496,2,UberPool,car,FALSE,2023-04-04 13:11:00,2023-04-04 13:35:00,51.95711,4.51876,8943bfe7ca22879,51.91415,4.4551,898bac7dfb74fa7,3.24,24,1.15,5.75,1.44,4.31,0.76,card,2023-04-04
b2185108-1a15-4d26-a00a-959f396d2a0b,E10030,R2296,3,UberX,car,TRUE,2023-04-29 10:16:00,2023-04-29 10:33:00,52.1106,5.13695,8982292711b78f1,52.10539,5.13104,8977f41e5cf4a6b,8.3,17,1.15,15.31,3.83,11.48,0,cash,2023-04-29
494ecc66-9d4e-43d0-b41b-54c46861ab67,E10143,R2392,5,UberGreen,car,TRUE,2023-02-22 20:32:00,2023-02-22 21:04:00,52.03348,4.33016,8945c5102279464,52.08872,4.24823,89b543cc7ccdb4c,5.48,32,1.07,10.9,2.72,8.18,0,cash,2023-02-22
2d7e886b-3966-43a4-a24e-463a0ac23f5d,E10146,R2591,3,UberX,car,TRUE,2023-03-15 20:33:00,2023-03-15 21:01:00,52.09705,5.17597,8928bc281abc0d7,52.09493,5.17542,892084bc7178710,3.5,28,1.05,6.75,1.69,5.06,0,wallet,2023-03-15
c1009584-8245-4370-8a5d-8bc6a76d4fa5,E10052,R2599,2,UberBlack,car,FALSE,2023-04-24 01:40:00,2023-04-24 02:07:00,51.88478,4.43548,89cc3e6d7d24376,51.91062,4.43542,89bbcfddb29092f,2.67,27,0.99,7.32,1.83,5.49,0,wallet,2023-04-24
423e10b1-f66e-4e52-bc07-23e1058ec541,E10058,R2486,5,UberX,car,FALSE,2023-03-14 03:31:00,2023-03-14 04:10:00,52.0901,4.25247,89a03970cc31fcb,52.08733,4.24527,8901401c8d88528,9.8,39,0.95,15.93,3.98,11.95,0,card,2023-03-14
5820d4f3-2570-4fb9-84ab-9e80f069c03c,E10004,R2147,5,UberGreen,car,TRUE,2023-01-11 17:08:00,2023-01-11 17:27:00,52.07955,4.28474,898de5974a72ed1,52.03405,4.33733,8993baed1d3885b,5.75,19,1.41,13.93,3.48,10.45,0,cash,2023-01-11
2fa9d695-d63c-4476-891d-2793e1941273,E10077,R2309,3,UberX,car,FALSE,2023-01-06 23:23:00,2023-01-06 23:37:00,52.09585,5.17584,8911d48e9e4b287,52.08452,5.16699,897278e8502da48,7.69,14,1.22,15.5,3.88,11.62,0,cash,2023-01-06
60265b23-2200-4ba2-bcc0-38b8a44995b5,E10004,R2533,3,UberBlack,car,TRUE,2023-04-08 07:37:00,2023-04-08 07:54:00,52.10848,5.13415,890de553836df9a,52.09496,5.17391,898c681488decf7,6.68,17,1.34,23.53,5.88,17.65,0,cash,2023-04-08
6faed851-4eae-42f9-b336-e5815e58b2b1,E10074,R2038,5,UberX,car,FALSE,2023-04-10 04:41:00,2023-04-10 05:13:00,52.03431,4.33322,894ca320428805b,52.09575,4.30612,89850a6160f21a6,3.47,32,1.13,6.97,1.74,5.23,3.95,card,2023-04-10
67d9834f-5b2b-4df7-9d2a-4c4fc9a2b779,E10130,R2397,2,UberX,car,FALSE,2023-04-21 04:19:00,2023-04-21 04:26:00,51.94276,4.5185,8908c2182f77411,51.95788,4.52102,8941d6305536147,9.33,7,1.08,16.89,4.22,12.67,0,cash,2023-04-21
70ac8486-46c1-4e8e-8437-47758189503f,E10015,R2095,1,UberX,car,TRUE,2023-01-01 06:16:00,2023-01-01 06:57:00,52.4011,4.94912,8904b1f4bcbfe75,52.34245,4.84928,8945e47e8da029a,6.64,41,0.99,11.29,2.82,8.47,0,cash,2023-01-01
00923c9a-eede-46ad-ab6b-3bb488c010cf,E10109,R2167,4,UberX,car,TRUE,2023-01-04 01:49:00,2023-01-04 02:11:00,51.40999,5.44542,89b89346c70cd11,51.40996,5.43967,89ce96e661b3100,10.62,22,1.04,17.7,4.42,13.28,0,cash,2023-01-04
c9cf98bc-6615-435e-b885-5559c6a4b42e,E10131,R2263,1,UberX,car,FALSE,2023-01-22 15:29:00,2023-01-22 15:57:00,52.34036,4.84997,895fee80d1ef833,52.38719,4.8572,89fcce8f6185480,6.12,28,1.05,10.55,2.64,7.91,0,wallet,2023-01-22
0bf34e52-50ed-4add-9a89-d30a7f6fac7c,E10087,R2398,5,UberX,car,FALSE,2023-03-29 17:48:00,2023-03-29 18:08:00,52.05512,4.32224,89a7ecfd813925a,52.08128,4.28467,89533ec071e8637,2.29,20,1.41,5.91,1.48,4.43,0,cash,2023-03-29
03bcc907-df62-496d-baa0-a692963486ae,E10102,R2081,1,UberX,car,FALSE,2023-03-20 19:23:00,2023-03-20 19:33:00,52.38431,4.85317,89ef93fac8d166d,52.38554,4.85597,8926bfd868233e7,4.46,10,1.35,10.67,2.67,8,4.74,wallet,2023-03-20
13a0976d-de75-434d-9e3e-119741d38cf2,E10066,R2547,3,UberGreen,car,TRUE,2023-02-15 04:32:00,2023-02-15 05:01:00,52.08169,5.16761,895aa70006d4c9e,52.09555,5.1767,897c6ec5fa5302b,7.23,29,0.98,12.84,3.21,9.63,0,card,2023-02-15
9ec6faaf-98ef-487e-ad6b-c7bfe247a050,E10029,R2448,4,UberBlack,car,TRUE,2023-03-24 22:16:00,2023-03-24 22:44:00,51.4098,5.43965,895bb6035a3cb26,51.40976,5.44536,89e812e09a6d93f,5.57,28,1.11,16.58,4.14,12.44,0,card,2023-03-24
df19c6d5-afaa-4f27-865a-67fb1c59c836,E10000,R2375,4,UberX,car,FALSE,2023-04-23 14:02:00,2023-04-23 14:18:00,51.40411,5.4494,898280494a3cc65,51.48149,5.44997,89c23adb1707115,7.99,16,0.99,13.04,3.26,9.78,0,card,2023-04-23
89f705ae-71de-4a39-ac5b-7356c6c87911,E10032,R2559,3,UberPool,car,FALSE,2023-02-22 05:20:00,2023-02-22 05:53:00,52.05463,5.12151,892bd42b125cefd,52.10999,5.13628,89602b75a92ab5a,6.45,33,1.03,10.25,2.56,7.69,0.12,card,2023-02-22
c6916a18-c660-46fd-9e9b-4b97ad13239a,E10008,R2052,4,UberX,car,FALSE,2023-02-06 12:00:00,2023-02-06 12:13:00,51.40851,5.45218,890b78734460c27,51.46662,5.51445,89140eb14210326,4.96,13,1.11,9.68,2.42,7.26,0,cash,2023-02-06
efd40824-412a-46a8-b222-9285f6eadfed,E10003,R2073,3,UberX,car,FALSE,2023-03-31 19:25:00,2023-03-31 19:44:00,52.10906,5.137,8929e3eff110e10,52.06166,5.07269,892054d847c3a0d,2.89,19,1.33,7.23,1.81,5.42,9.09,cash,2023-03-31
dff2fb3c-a375-4b35-ba81-e3ee88b47bf4,E10023,R2545,5,UberX,car,FALSE,2023-04-22 23:56:00,2023-04-23 00:16:00,52.07915,4.28363,895b1586ddb35a0,52.054,4.32109,894778b0c486c10,7.19,20,1.19,14.63,3.66,10.97,0,card,2023-04-22
197c15f1-67ab-4a3c-bf70-d8bdb71ba38b,E10049,R2513,1,UberX,car,FALSE,2023-04-10 14:14:00,2023-04-10 14:49:00,52.34468,4.84456,89ee3734c7095d8,52.38355,4.8556,89b7435433cc8cb,8.59,35,1.04,14.58,3.64,10.94,0,wallet,2023-04-10
4f4e0928-e18a-42bc-80a1-b16d3e45afc3,E10140,R2352,2,UberGreen,car,TRUE,2023-03-04 06:53:00,2023-03-04 07:14:00,51.88495,4.42937,890f1210d186d4f,51.8997,4.48995,89cbb097d284bf2,5.7,21,0.97,10.49,2.62,7.87,0,card,2023-03-04
ebd73f7c-dfd5-4923-8d65-dc85c3eeeec0,E10056,R2221,1,UberX,car,FALSE,2023-02-22 09:55:00,2023-02-22 10:31:00,52.40455,4.95,895832fc71d959b,52.40332,4.95111,89c1c463a96daac,7.1,36,1.25,14.27,3.57,10.7,0,cash,2023-02-22
8e0de577-019e-4ffb-a3e5-1ac93bee5534,E10144,R2509,3,UberX,car,TRUE,2023-04-26 01:13:00,2023-04-26 01:47:00,52.05738,5.11612,89731bebf8ca3c9,52.06172,5.07117,8966b76f6504e74,3.06,34,0.99,5.23,1.31,3.92,0,card,2023-04-26
61b4f6a9-cdd0-4a32-ba17-ce36fd8857d3,E10113,R2223,2,UberPool,car,FALSE,2023-02-20 14:08:00,2023-02-20 14:18:00,51.89837,4.48893,896325538a9d79b,51.89846,4.49319,89c49cfa66820e1,2.16,10,1.04,3.78,0.94,2.84,0,wallet,2023-02-20
1f7909f0-8e09-4451-93b2-9e038a602965,E10134,R2056,3,UberGreen,car,TRUE,2023-02-13 00:29:00,2023-02-13 00:45:00,52.09677,5.17585,899ef7a6a9e1dd8,52.09658,5.17407,8983f957cb9db49,6.28,16,1.06,12,3,9,0,card,2023-02-13
15415274-ef12-47e9-9af2-0e2d1409de0e,E10070,R2391,4,UberX,car,FALSE,2023-03-22 07:40:00,2023-03-22 08:06:00,51.41905,5.50341,89b1877d6199442,51.40641,5.44212,89aa60cc754d5ff,8.22,26,1.3,17.6,4.4,13.2,0,card,2023-03-22
7bc04db0-5292-4a90-a08f-95df6ce943a5,E10083,R2400,3,UberX,car,TRUE,2023-04-12 23:57:00,2023-04-13 00:38:00,52.10903,5.13438,892c0ad38fd2539,52.10522,5.13189,8925d948575bb32,4.08,41,1.22,8.84,2.21,6.63,0,cash,2023-04-12
31ae80ea-f6f9-45f0-bba2-f3b5f36aa27d,E10100,R2090,2,UberX,car,FALSE,2023-04-22 12:23:00,2023-04-22 12:47:00,51.89837,4.49295,89869f027361d28,51.90947,4.45604,89fa8d83bccd5b4,6.39,24,1.02,10.78,2.7,8.08,0,card,2023-04-22
6bb065ef-b4e7-46be-aeb3-b8ffd65bb728,E10063,R2127,3,UberX,car,FALSE,2023-01-06 20:56:00,2023-01-06 21:05:00,52.11058,5.13413,896d175a75d7d85,52.09469,5.17261,89fc0c7e7053f91,7.26,9,1.05,13.26,3.32,9.94,0,cash,2023-01-06
1be13b70-dfe6-4aaf-83b9-7cb1ce08c764,E10143,R2334,1,UberGreen,car,TRUE,2023-02-20 07:42:00,2023-02-20 08:19:00,52.36273,4.93249,89bf347095bf9f8,52.38709,4.8586,89bf9591003a760,9.2,37,1.36,21.49,5.37,16.12,0,cash,2023-02-20
1d4073db-548e-4f7f-a5d3-01c646ea94b0,E10028,R2302,5,UberGreen,car,TRUE,2023-01-01 10:48:00,2023-01-01 11:06:00,52.0925,4.30783,892454897d77bcc,52.04529,4.29115,895850b0c7e94ea,6.52,18,0.97,11.08,2.77,8.31,0,card,2023-01-01
af1a596e-e85a-4d15-8ad5-a8c3319840d7,E10137,R2044,1,UberPool,car,FALSE,2023-01-12 10:08:00,2023-01-12 10:22:00,52.40254,4.94388,8979175b8d21b29,52.32607,4.90396,8979b19cf4b1b9f,10.29,14,1.04,15.58,3.9,11.68,0,cash,2023-01-12
159abaf7-b35c-4173-800c-7a3e049e4ebb,E10158,R2372,3,UberX,car,TRUE,2023-02-16 22:30:00,2023-02-16 22:51:00,52.06153,5.07198,890a89fc4bd46c8,52.06111,5.07072,89d63031438715e,3.54,21,1.17,7.31,1.83,5.48,0,card,2023-02-16
71f10ff1-9323-4937-a694-f1c962a58b22,E10103,R2019,5,UberPool,car,FALSE,2023-02-06 17:24:00,2023-02-06 17:36:00,52.02938,4.32918,897589fec5f92b5,52.03258,4.32896,89345b590cef7b6,4.97,12,1.41,10.56,2.64,7.92,0,cash,2023-02-06
4c8ce251-e7aa-4cc8-a067-31c97a10037c,E10064,R2060,1,UberGreen,car,TRUE,2023-01-11 18:52:00,2023-01-11 19:32:00,52.40172,4.94987,89a436f3807a3a6,52.40506,4.94801,89c5f0a3e85b0fd,8.51,40,1.29,19.06,4.76,14.3,0,wallet,2023-01-11
657ab67c-907c-4e7a-93cb-2cf8e8180303,E10085,R2402,5,UberPool,car,TRUE,2023-03-01 06:29:00,2023-03-01 06:56:00,52.03125,4.3339,89f6b384f071769,52.08263,4.28301,89cfdaad6cd768b,9.26,27,1.12,15.08,3.77,11.31,0,wallet,2023-03-01
8fde5f21-9d08-4606-a060-5bbf41e608fe,E10057,R2577,5,UberX,car,FALSE,2023-04-18 13:39:00,2023-04-18 14:18:00,52.08044,4.28597,8987cc3622abd58,52.08735,4.24617,89560ce613f0ff6,4,39,1.14,8.35,2.09,6.26,0,cash,2023-04-18
3ca3a4f5-e171-4c88-a1c2-19aee1d1f6a0,E10151,R2184,3,UberPool,car,FALSE,2023-03-20 09:03:00,2023-03-20 09:21:00,52.05497,5.11872,8996e329771adcb,52.09696,5.17237,89a0215b012102a,7.85,18,1.36,15.5,3.88,11.62,0,card,2023-03-20
d957b210-1add-47db-b327-f0c641197407,E10156,R2340,5,UberX,car,FALSE,2023-04-10 00:49:00,2023-04-10 01:16:00,52.03259,4.32921,89ef163bd53bf94,52.07973,4.2803,89ad07a848689af,4.37,27,1.01,7.58,1.9,5.68,0,cash,2023-04-10
1f04af9f-5e7a-4436-b877-706f3a678e9a,E10150,R2301,3,UberX,car,FALSE,2023-01-29 15:44:00,2023-01-29 16:11:00,52.06062,5.06827,89071039cc2299c,52.05487,5.11473,894da73984a97ec,1.2,27,1.15,2.78,0.7,2.08,0,wallet,2023-01-29
357e1445-bb52-49f9-bf87-ad28a8add29d,E10074,R2120,1,UberX,car,FALSE,2023-03-19 19:32:00,2023-03-19 19:53:00,52.33926,4.84624,897fc8be1b130c4,52.32806,4.90415,89d87d101f40aae,6.78,21,1.35,15.2,3.8,11.4,0,card,2023-03-19
17eb49cc-5e59-4c4c-9acd-c60dd953ebee,E10139,R2365,1,UberPool,car,FALSE,2023-01-28 22:13:00,2023-01-28 22:45:00,52.38658,4.85939,89efc3fd4f73955,52.33963,4.84314,898762d5afd4378,7.32,32,1.18,12.96,3.24,9.72,0,card,2023-01-28
2c5a8888-9af7-4462-91d4-bb4ecc9456c0,E10014,R2092,4,UberPool,car,TRUE,2023-04-23 15:21:00,2023-04-23 15:52:00,51.46268,5.52289,890f5813a9921db,51.40772,5.44389,89d5c2e7f5db7a2,7.97,31,1.04,11.9,2.98,8.92,0,card,2023-04-23
1b095d76-7028-4769-bbf7-441f7a19a267,E10116,R2558,2,UberGreen,car,TRUE,2023-02-23 13:57:00,2023-02-23 14:28:00,51.91039,4.43748,8974bdbdeac04f5,51.95356,4.52454,89b03f4818bd037,2.96,31,1.15,6.94,1.74,5.2,0,card,2023-02-23
79f93c0a-4955-43d1-a4c0-f37bf551ac92,E10020,R2172,4,UberX,car,TRUE,2023-03-30 11:37:00,2023-03-30 11:49:00,51.48065,5.45414,89b2a3829ee8387,51.42114,5.50542,89ac771bdb7f27f,4.45,12,1,7.69,1.92,5.77,0,card,2023-03-30
7f0317db-978c-428b-946b-263d0a4784ca,E10146,R2374,4,UberX,car,TRUE,2023-03-05 12:21:00,2023-03-05 12:40:00,51.40598,5.44753,89cb83c7ad9f458,51.42249,5.50347,8958a75ed3480f3,5.02,19,1.11,9.56,2.39,7.17,0,cash,2023-03-05
fb085ada-8f9c-45dd-8064-d3961a6233d5,E10078,R2000,5,UberX,car,TRUE,2023-03-10 08:38:00,2023-03-10 09:07:00,52.09578,4.30937,891e4a8eeb51677,52.02988,4.32899,89ef94a4669f4ae,1.2,29,1.38,3.61,0.9,2.71,0,wallet,2023-03-10
47e52fb2-89c9-4934-842c-4fe81795d9de,E10138,R2452,5,UberGreen,car,TRUE,2023-01-22 10:41:00,2023-01-22 11:03:00,52.05199,4.32121,891e813d8259b97,52.09594,4.31238,890090546004bb7,8,22,0.97,13.38,3.34,10.04,0,wallet,2023-01-22
6caa5703-bfad-46ae-b440-fdb55e4d381b,E10037,R2099,5,UberX,car,FALSE,2023-02-28 18:22:00,2023-02-28 18:46:00,52.03345,4.33595,89e777abe0e1334,52.08177,4.28201,896099be2d19053,2.86,24,1.42,6.98,1.74,5.24,0,cash,2023-02-28
