city_id,hexagon_id9,job_count,cancellation_rate_pct
1,89bda52853a3c91,1,4.4
1,89bdc6fbb76f529,1,4.84
1,89bdd4a0a20cda2,1,2.05
1,89be3d154360c7d,1,3.74
1,89be6ecaec3a667,1,4.19
1,89be7431de036cf,1,6.36
1,89beb6d0829aa9c,1,7.53
1,89bec96414e6ef2,1,1.19
1,89bed6b0c11443c,1,2.67
1,89bf102185fb608,1,8.61
1,89bf347095bf9f8,1,4.83
1,89bf38e1aec2e31,1,6.52
1,89bf3a6bcfe5424,1,3.89
1,89bf53827d3e7de,1,3.7
1,89bf7b87dc157d5,1,3.83
1,89bfb1d37136059,1,4.1
1,89c0ad59bf5a6f4,1,3.64
1,89c115516678d51,1,3.18
1,89c177e44cf1dbe,1,1.19
1,89c1aafb6383f16,1,3.12
1,89c20e64a03ed73,1,3.58
1,89c2d066f7c841d,1,3.91
1,89c34372d7766a4,1,1.19
1,89c391f751ebe40,1,1.48
1,89c3bb6d937b711,1,4.16
1,89c3ebce2c34ee1,1,2.95
1,89c5001f21a95bc,1,5.45
1,89c5528fea74417,1,2.68
1,89c564c7a7402c6,1,1.19
1,89c580e46fe2dd8,1,1.19
1,89c599ef642f18a,1,5.27
1,89c5d7144e3fa7e,1,3.64
1,89c63b79bd7ea7e,1,5.9
1,89c670e5e45fd7e,1,3.88
1,89c73edc5237962,1,5.72
1,89c779d81e576ea,1,5.14
1,89c7fbf50bfbaff,1,3.27
1,89c8091cc289471,1,5.8
1,89c81da0fc7cb4a,1,4.01
1,89c8340fe886fe4,1,5.44
1,89c8520420b4714,1,4.78
1,89c870f85a95817,1,1.19
1,89c9423f290fb09,1,6.02
1,89c968e767ab09f,1,2
1,89ca19de776291c,1,1.19
1,89ca351f3baec87,1,4.56
1,89ca77ac0eaf653,1,2.33
1,89ca8af76ba0260,1,3.73
1,89caa24cb0bfecb,1,1.65
1,89caa88149dee59,1,1.72
1,89caf115b9316b4,1,3.21
1,89cb43055de1859,1,2.12
1,89cb762ef49aecf,1,8.46
1,89cb7e1a400bdba,1,5.1
1,89cc6511a225e27,1,7.04
1,89cc81156c38739,1,7.48
1,89cc97ad5d71eba,1,5.73
1,89cc992edb26394,1,2.69
1,89ccc8b61f15879,1,4.3
1,89ccd7a8d41eb94,1,7.28
1,89cd001637b541d,1,5.05
1,89cd5e37b92a77a,1,5.89
1,89cd6fdfc0f8198,1,1.68
1,89ceafc88df52f1,1,3.22
1,89cef2b69106e6f,1,6.01
1,89cf51a77927958,1,1.79
1,89cfc9016720c6e,1,4.85
1,89d0d41d7a34fd2,1,5.23
1,89d0deea2db9104,1,5.13
1,89d10910f55c39e,1,3.28
1,89d13b7f5181ca9,1,4.16
1,89d150a823097ad,1,4.2
1,89d169d7651dbfc,1,3.68
1,89d1bede5548571,1,5.28
1,89d1e02fc21c553,1,5.49
1,89d1f9785185484,1,3.79
1,89d22e8501bf304,1,4.22
1,89d25b8aad99cc2,1,3.45
1,89d333e9d1220a1,1,5.71
1,89d3cc8ae6cb587,1,2.15
1,89d3e515986859b,1,3.84
1,89d3f0b1a03cfbd,1,2.68
1,89d4157cd179101,1,3.43
1,89d43e66eeef70d,1,4.65
1,89d4def14ef44cd,1,1.19
1,89d4eeabc2482f0,1,5.97
1,89d5077df562cc8,1,4.16
1,89d52960234c477,1,2.51
1,89d56fb75dfc3e1,1,6.01
1,89d574445ff4b0f,1,1.2
1,89d5fe88402fc26,1,1.19
1,89d61e449196666,1,5.46
1,89d64fd42d4ab08,1,7.2
1,89d682ced1ff6dd,1,1.19
1,89d6cd9e67f18d5,1,4
1,89d6df43d0b9901,1,1.19
1,89d7535bc86e52a,1,1.19
1,89d799cfebc2ee8,1,2.1
1,89d7b0c5c861d83,1,4.1
1,89d7de3239af765,1,1.19
1,89d85cf339ef5ec,1,3.12
1,89d85f597439fae,1,5.81
1,89d8d8ee677b97d,1,4.14
1,89d9b0607006b6e,1,5.7
1,89d9dd0762e00dd,1,2.58
1,89d9ff57f273859,1,2.08
1,89da0c4ab917fad,1,2.7
1,89da0d6d97f4fad,1,6.83
1,89da6779d956d33,1,1.78
1,89da822c338d4d4,1,4.95
1,89da8da6914c45d,1,5.19
1,89dac761359e266,1,3.65
1,89db10093d51867,1,6.13
1,89db5c4b37fb6dc,1,4.19
1,89db5e4de633498,1,1.19
1,89db65013d19ca4,1,2.82
1,89dbf2fd6cc1a92,1,1.19
1,89dc89ac1ccfe4e,1,7.11
1,89dc8bf11ac0b78,1,3.43
1,89dc9c819c1a7de,1,2.79
1,89dcbb21243e390,1,6.46
1,89dd5b533476cf6,1,3.21
1,89dd5f37e33df45,1,1.19
1,89dda7ee15e3d4c,1,2.87
1,89ddf2190c964a3,1,1.19
1,89de036149d9ab2,1,1.43
1,89de08f1db99136,1,2.72
1,89de1000acbf672,1,2.08
1,89de326bfd131c2,1,1.51
1,89de375f580f6c0,1,2.73
1,89de3f50f5327ee,1,6.45
1,89de4add6051def,1,4.5
1,89de4f7f4f9efc4,1,1.19
1,89dea4f825c3ddd,1,3.92
1,89e00251b586640,1,3.34
1,89e012923e3de5e,1,3.86
1,89e02cbdc13fe7f,1,1.19
1,89e075b7de1466c,1,3.4
1,89e0a9cd7251c99,1,4.18
1,89e0cdffe9782ac,1,6.23
1,89e0fba6e48cad1,1,5.59
1,89e11f3eedb9857,1,1.45
1,89e1206e1e27cdd,1,1.77
1,89e1219fa92d5ed,1,3.2
1,89e1470c7554d25,1,5.44
1,89e21daeb18b2bf,1,3.42
1,89e2266cc764a9b,1,2.19
1,89e34bde95afca6,1,1.19
1,89e370db868f19b,1,1.19
1,89e3e635b7a327a,1,1.93
1,89e496bb0685875,1,3.28
1,89e4a037b8e02cf,1,5.84
1,89e4e51cfe9650e,1,1.56
1,89e5281620a1d81,1,1.19
1,89e605734576782,1,3.7
1,89e64bb32c2ac97,1,6.82
1,89e6c9ecf69d73f,1,6.8
1,89e72514ffc9b92,1,4.81
1,89e7382efe8f3e9,1,3.4
1,89e7d03f466e1a5,1,3.94
1,89e806ce3b5a391,1,5.37
1,89e844a9a2dd98a,1,6.05
1,89e8a7d45f6130a,1,5.56
1,89e8f2517ff3125,1,3.65
1,89e9000312b4712,1,5.39
1,89e97ecff22c858,1,2.78
1,89e99773a8598eb,1,1.75
1,89e9c9acaa24d61,1,2.58
1,89ea3b09ec6e91a,1,4.5
1,89ea4c412f0accd,1,5.88
1,89eabb7acb1e249,1,3.49
1,89eb0e00350e4e7,1,3.35
1,89eb163beebfcfc,1,1.19
1,89ebbb1d24c36aa,1,5.57
1,89ebbff4cdc739d,1,6.96
1,89ec099093de716,1,3.96
1,89ec122b3f62c22,1,3.81
1,89ec3c31b9dc80e,1,2.46
1,89ec715a0867d5f,1,1.53
1,89ec8c59c77e6fd,1,6.45
1,89ec995e9d8ae1d,1,4.86
1,89ec9c98933ed47,1,5.99
1,89ed1e11d6b2368,1,2.43
1,89ed88b69e648e6,1,5.76
1,89edca9d39f8311,1,2.05
1,89edd5afb6ed3bf,1,4.28
1,89edd6a37c26d43,1,6.4
1,89ee0691fc2c2d3,1,3.77
1,89ee0bd065ce612,1,1.19
1,89ee3734c7095d8,1,1.19
1,89ee4202fdcc583,1,3.59
1,89ee5831e624bca,1,4.61
1,89ee7a249dab929,1,4.16
1,89ee7f3a87a47b9,1,2.46
1,89eea05c1bcf28e,1,3.74
1,89eef071b2a9f2c,1,2.22
1,89ef18dd040399b,1,2.04
1,89ef31f32ffdf04,1,5.99
1,89ef93fac8d166d,1,2.61
1,89efa1982a00ed2,1,3.55
1,89efc3fd4f73955,1,2.49
1,89efcc6d3e20fe8,1,4.87
1,89f02968bc417f8,1,2.56
1,89f04f2d6d0da86,1,6.25
1,89f094db94f8266,1,7.21
1,89f104369089b0d,1,4.73
1,89f125ff35d9ae3,1,4.6
1,89f134075628fbd,1,7.25
1,89f1caf610ff4cd,1,1.55
1,89f1d78a38dd353,1,6.22
1,89f1d83faccf586,1,2.8
1,89f1eb3c472592b,1,1.98
1,89f25b56cdedcdb,1,2.57
1,89f297b3171a46d,1,4.28
1,89f2d03abaae7fb,1,7.28
1,89f3a6e99fe3d31,1,8.91
1,89f42c2e86ee036,1,1.88
1,89f431e1b529b6f,1,1.56
1,89f43f17d55fc78,1,5.49
1,89f44a49554c43a,1,4.64
1,89f4fae680534c4,1,5.08
1,89f553d0fad8510,1,4.59
1,89f5a5f8cd3a4c6,1,3.61
1,89f5c48c5779638,1,4.11
1,89f5fdb74b2a051,1,1.79
1,89f60a4dd572c8f,1,2.51
1,89f6290b74ffd9b,1,3.14
1,89f654366fba4c3,1,1.19
1,89f66a01f47cde3,1,2.19
1,89f675c5f4e2c8f,1,2.62
1,89f6dc92c8c9bec,1,6.57
1,89f71068adbe973,1,5.04
1,89f78b8f3f2150d,1,3.56
1,89f7b4f1df8a0e6,1,5.23
1,89f7f69214a5bb9,1,3.16
1,89f7fb3a3c539f8,1,7.68
1,89f8259250be1f1,1,3.35
1,89f8798339f505f,1,3.94
1,89f8ccfb1546726,1,1.19
1,89f904cab923032,1,1.19
1,89f940c298ba180,1,6.26
1,89f953636675c73,1,3.02
1,89f96204fce423e,1,3.23
1,89f9b2afce774b3,1,6.64
1,89fafea497b069f,1,3.09
1,89fb2e58c2a88e1,1,2.81
1,89fb47331d1a866,1,3.52
1,89fc0145d64118f,1,5.36
1,89fc5438b143fed,1,5.42
1,89fd18daad95487,1,1.76
1,89fd23f771d7801,1,1.26
1,89fd25b65509ecf,1,4.58
1,89fd597aba2b2e7,1,7.83
1,89fd668c58df8ce,1,1.19
1,89fd7b56a403e69,1,1.19
1,89fd7da80aafa8b,1,1.19
1,89fda338023050f,1,1.99
1,89fdb138d1a58f6,1,6.06
1,89fe0398d29002c,1,4.05
1,89fe3921b5c7af9,1,1.19
1,89fe55511238c8f,1,4.89
1,89ff279dd1e822e,1,2.91
2,8900092d747f64c,1,6.39
2,8900111887fd589,1,5.07
2,890055cc72cfc60,1,1.19
2,890098209c40c63,1,6.47
2,8900a792703d09b,1,3.8
2,8900d260cbb8eae,1,2.68
2,8900e32db08c0ed,1,1.81
2,8900fa993f2ce60,1,1.19
2,89010339507eb81,1,3.69
2,890142f09ad0779,1,2.86
2,89014e98f9ca981,1,3.27
2,8901fb1a9982168,1,1.19
2,89021618f5bd0be,1,4.25
2,89024b1a70981c7,1,4.14
2,89025e1e3263857,1,5.66
2,89026c81936c845,1,1.19
2,89026e87d9cfba9,1,5.17
2,890273161f22a73,1,1.59
2,8902cba74769296,1,1.19
2,8902f185c84fe22,1,4.34
2,890303dc61395f9,1,7.16
2,89039436c7c6ee5,1,4.7
2,8903bd75264291a,1,4.12
2,89044fa14ec1e4a,1,2.4
2,890494ff2cc6c2a,1,1.19
2,89049caad48fbc2,1,7.74
2,8904bb82be59fdf,1,1.19
2,89052f35a0b5fed,1,4.36
2,890558a2c38ab41,1,2.16
2,89055a22c243dae,1,1.99
2,890599e0cacc0d1,1,6.56
2,8905c0671005f87,1,5.1
2,8905c97deb4ba2b,1,6.77
2,89060ba16f9e71c,1,1.87
2,8906123fffcd85d,1,2.39
2,890618e9711ae22,1,3.45
2,89063aa87f486eb,1,3.72
2,89064a616c9834b,1,1.98
2,890668a47445c90,1,3.12
2,89068725e17cea8,1,8.11
2,89069b210550daf,1,3.99
2,8906a9ae8b7a8c9,1,6.79
2,8906b9ea9d9a449,1,2.78
2,8906c0ecfc4c630,1,4.99
2,890732912e83e04,1,7.31
2,89074823115ffd3,1,1.96
2,890788b04a82683,1,2.66
2,89078fe29d75cb2,1,3.97
2,8907ac2c7c3d956,1,4.39
2,8907d634c6e2715,1,4.06
2,8907dd0dd5e6b4f,1,1.19
2,8907e191c6c83a5,1,3.12
2,8908c2182f77411,1,1.19
2,8909bb99b252f1c,1,3.05
2,8909c581814a9e1,1,6.16
2,8909f05f721e817,1,1.19
2,8909f2e968b0000,1,1.19
2,890a2f0f0d30d73,1,3.47
2,890a49176106159,1,2.48
2,890ab503778e8a4,1,2.49
2,890abaf520ee293,1,3.92
2,890b3be84e6c45c,1,3.5
2,890bf551e13bf16,1,2.65
2,890c269c3e92232,1,3.81
2,890c51561d5828a,1,3.3
2,890c577d5262e91,1,1.19
2,890d29a2fe06d02,1,3.68
2,890d361f59e41ba,1,4.6
2,890dea60fbabe62,1,6.52
2,890df10d59463b9,1,7.61
2,890e04ae70070e8,1,8.93
2,890e5a5ac96b5f2,1,4.82
2,890eade291265e3,1,2.33
2,890ee79acc20905,1,4.6
2,890f1210d186d4f,1,4.57
2,890f12c8f262b36,1,2.83
2,890f21f7a88f49d,1,1.19
2,890f695747510fe,1,8.75
2,890f8613cb16c9e,1,5.26
2,890f86aa9909eda,1,6.67
2,89105f80e3a35ed,1,6.79
2,8910eca10b65c49,1,5.08
2,8911064d89cde78,1,3.16
2,89114b1f1ed9145,1,6.75
2,89118fff0696af0,1,3.14
2,8911f8dcfbda355,1,6.17
2,8912165f535b741,1,4.63
2,891220508bd340c,1,3.46
2,89122a446443588,1,2.96
2,89125a73129a1a1,1,4.64
2,891297ee4343838,1,4.63
2,8912c4d70d84bad,1,5.15
2,8912ca24fd1d10a,1,2.23
2,8912ce2bd759446,1,3.1
2,8912d3172fd5801,1,2.1
2,8912e00ce7cc444,1,1.19
2,89136f8df33d163,1,2.69
2,8913a4a800024d9,1,3.07
2,8913bbdc9703835,1,3.92
2,89140aa0112692f,1,4.2
2,891463bd2c7bb7c,1,1.19
2,891490ec289ab5f,1,6.32
2,89149be350090e4,1,2.59
2,8914f5f375cbe14,1,2.65
2,891512fcbd2f07f,1,4.91
2,89152dde6a7d9ce,1,1.19
2,891562c5418e168,1,5.68
2,8915975bbc8b05c,1,5.33
2,8916593fd3b50a9,1,1.5
2,8916781e4d29881,1,3.67
2,8916a1234063a2d,1,1.19
2,8916d45487e89da,1,2.66
2,8916e14d8d894d3,1,4.49
2,8916ed7c613fdef,1,5.53
2,89172365963286e,1,5.44
2,89176beddd0bbea,1,2.4
2,891778dbe437698,1,5.43
2,8917c3dea21e1c5,1,3.3
2,8918636f7b6a22a,1,4.4
2,8919c934926bb54,1,4.31
2,891a14b333adc2b,1,1.9
2,891a4932867e3c4,1,5.97
2,891a5560146bad2,1,1.19
2,891a5f232cfcbe9,1,1.19
2,891aba626910dd2,1,5.68
2,891ac7bfedb6746,1,1.19
2,891ae4d4912d104,1,1.19
2,891b4ab9cf2ddc6,1,2.63
2,891b654bfb62164,1,1.29
2,891baee56ca8ffb,1,3.97
2,891c910d0743a18,1,4.07
2,891caf2eede5b4b,1,1.19
2,891cb6bc1671fc1,1,2.38
2,891cbbfbbba9ec1,1,6.07
2,891cd2411449f51,1,2.63
2,891cd57feb90126,1,6.03
2,891cddf42cd2877,1,3.51
2,891d23d5e83a43b,1,4.43
2,891d400aedfbd9c,1,5.35
2,891d9c00e4368e4,1,1.97
2,891dcd49104e0f2,1,1.19
2,891e268239dff9f,1,4.88
2,891f05d61c9320e,1,6.31
2,891f4b73f137124,1,3.26
2,891f8dc3d659ec3,1,7.27
2,891fc1974a900df,1,3.12
2,891fd4201d01a1f,1,5.97
2,891fee5ff6185ef,1,2.84
2,891ffec34e52408,1,3.84
2,8920e6604f7e249,1,2.53
2,8920e80ce16fe18,1,2.56
2,89210dc90a042d4,1,4.72
2,8921234bab2783f,1,3.11
2,892137f72f7d037,1,1.19
2,89217121c80b651,1,2.04
2,8921bdd2ef556ea,1,3.55
2,8921d3fd49a0faf,1,4.24
2,8921dc97f0e7c6e,1,4.48
2,89228bb7cfae882,1,6.51
2,8922957a1a38f2c,1,3.83
2,8922d5437078c2f,1,3.83
2,8922d735746311a,1,4.45
2,8922f858c87e961,1,3.97
2,892307243d3c99b,1,5.28
2,8923a24a0c47657,1,5.6
2,8923b1267f50659,1,4.68
2,8923b978ea3936f,1,3.01
2,8923d1c55298cfc,1,2.97
2,89249272345e72d,1,4.46
2,89249b4c0e83eb8,1,5.76
2,8924d22fa1f7fdc,1,7.49
2,8925c055f6a837e,1,3.52
2,8925eed6bd82ddd,1,2.48
2,8926033ad74fc36,1,5.14
2,892619221ad0155,1,1.6
2,89261bf5641e09a,1,6.21
2,892712877ca1c52,1,4.14
2,89275e5fed53c57,1,4.53
2,8927a3bc26d985a,1,2.75
2,8927dad4f8d0d8a,1,5.63
2,8927e6800ef6372,1,3.56
2,89281396390ab7f,1,1.19
2,8928330655d87c3,1,6.04
2,8928562e1829b49,1,1.19
2,8928afdba8c4b31,1,4.34
2,8929747f166a889,1,5.79
2,8929c7c82197da3,1,5.35
2,892a025eedf9d66,1,2.83
2,892a0ff5fc67b21,1,3.67
2,892a3f31dbb384a,1,4.11
2,892a5f4def5edad,1,3.56
2,892a7652dbd32b4,1,2.14
2,892a7d6348dc762,1,1.19
2,892a8ad71892909,1,5.59
2,892a91ac10ffc21,1,1.19
2,892aa57f7e1c293,1,1.46
2,892b4a2cac4cf4e,1,2.81
2,892b5737833251f,1,5.35
2,892b91997a60b39,1,3.18
2,892bc791affc7d0,1,2.57
2,892cdd6ecb71060,1,5.97
2,892cf463a8e2e08,1,2.99
2,892cf9a2a260d19,1,2.15
2,892d183c6391521,1,1.19
2,892d2ea5f67b34f,1,2.06
2,892def5d9beb811,1,2.21
2,892e52098de5c23,1,7.54
2,892ed3c0d5677aa,1,2.86
2,892ed74ebc01e41,1,3.34
2,892edf8597f4981,1,1.19
2,892ee0fe5ac7055,1,3.36
2,892f6b7b26f812e,1,2.89
2,892fb12f4129e57,1,3.15
2,892fbdac9523d1f,1,1.19
2,892fff5c8e7de4e,1,5.5
2,8930a934f678f4e,1,4.3
2,89313ebc036aae9,1,5.86
2,89314466637f860,1,3.58
2,893196e41cc9abb,1,1.19
2,8931a2cb032d519,1,4.24
2,8931fa68730507c,1,4.43
2,89320e6ff14c88f,1,1.19
2,893213b360ae369,1,1.19
2,893214498145176,1,1.19
2,8932bb7264168be,1,3.01
2,893314a3851ee73,1,6.44
2,893357965ee2563,1,4.1
2,89336926b988dec,1,2.82
2,89338f3edb05775,1,5.63
2,8933974da58fb6d,1,2.85
2,8933b514b77a5e1,1,2.1
2,8933bd5c316383c,1,3.32
2,89343a936c66258,1,5.79
2,89349148a9f7bf1,1,2.54
2,8934b6376ff9434,1,8.07
2,893533e96f937fa,1,4.82
2,89356bdc3dcebaf,1,5.41
2,89361ecc20af675,1,1.19
2,8936bf004ab1f46,1,3.99
2,893745ff1f91f24,1,8.2
2,89374854c8558ca,1,5.85
2,8937596f3487b2c,1,4.61
2,893768c24f2602e,1,4.2
2,89378e6b3b7b50d,1,3.3
2,8937c04798ed275,1,1.19
2,8937e4988ddd791,1,1.19
2,893805b26a0eb13,1,4.11
2,89383e49e8663fc,1,2.1
2,893869d7c37bc97,1,4.79
2,89387fc9b2053e1,1,5.53
2,8938993759b5400,1,6.57
2,8938a41a709b68c,1,1.19
2,8938b12315bed86,1,6.28
2,8938feedd957dfe,1,6.4
2,893911a31438ea8,1,7.51
2,893960761733739,1,6.22
2,893960c157d6eb3,1,2.82
2,8939e8e6904fa8b,1,1.19
2,893a24bdde1155e,1,4.5
2,893a9ddc96bfdbf,1,7.98
2,893abe90e8cf957,1,6.64
2,893ac9825151842,1,5.05
2,893b7195efa2e53,1,3
2,893bc46a9d147ee,1,5.31
2,893c0f519e3f4ca,1,1.19
2,893c0ff5e9fcc04,1,4.17
2,893c1f9f3c45fcc,1,4.85
2,893c32c6e3fa3c4,1,3.3
2,893c42c6a03dff4,1,5.59
2,893c881b3dddb76,1,3.78
2,893c925470264b6,1,3.02
2,893cb08bf48fe97,1,5.41
2,893cb23c8cfc0a2,1,1.19
2,893d57c24c39976,1,5.46
2,893de402e9af1df,1,1.65
2,893deaac9024a63,1,2.32
2,893df33514aa690,1,3.86
2,893e45af86394ed,1,1.19
2,893e503b0a061d0,1,6.05
2,893ee48ff7f15b2,1,3.87
2,893f01d3d59423e,1,4.85
2,894083b8e1923ee,1,5.23
2,89417d6d5732067,1,1.19
2,8941a9d165ebd62,1,4.89
2,8941e92d9327eb4,1,2.75
2,89421d458e5d69e,1,1.19
2,89424e52eddcff4,1,6.36
2,8942603880f106b,1,1.19
2,89426d1d50f465b,1,3.95
2,8942dd4bc370b1b,1,2.79
2,8942eb7cec40e23,1,4.35
2,8942ffad3b00195,1,3.45
2,8943a77a6f90038,1,1.67
2,8943bfe7ca22879,1,1.19
2,89449266bceacf7,1,4.77
2,8944e5811bbefe7,1,5.44
2,894502b2699ebd2,1,4.67
2,8945494f4317fb6,1,5.14
2,89454b855ab6f7f,1,3.03
2,89457d682c55792,1,1.19
2,89461499a75107c,1,4.77
2,89462bed3405f56,1,6.89
2,89464ee3369c92c,1,2.44
2,89465093d70dd36,1,4.85
2,8946516847095da,1,4.8
2,894667ab166334c,1,2.81
2,894685a251d6e1e,1,1.19
2,8946949d3c5948d,1,3.42
2,8946b9a46d983a3,1,4.96
2,8946cdd3853d9f6,1,3.77
2,894750370d6ddb7,1,4.43
2,89476010271065d,1,4.99
2,894767c2356f547,1,1.8
2,8947cffabf8f18a,1,4.54
2,894811d099eb3c3,1,3.87
2,8948401b8791084,1,1.19
2,89487b0ccce2b01,1,4.51
2,8948ad44b4e99c6,1,3.54
2,8948b91e92d9058,1,2.31
2,8948f083a622881,1,3.6
2,89491214cd18d84,1,5.15
2,894983a8f520dd0,1,6.36
2,8949969017f78a5,1,2.97
2,8949a2433916474,1,5.39
2,894a01cf2f2b1bb,1,5.55
2,894a05dec2b2ed0,1,2.15
2,894a4a209895cc5,1,6
2,894a5664b8aee5d,1,2.56
2,894b028131d5677,1,1.19
2,894b2c25d8c653c,1,5.73
2,894b845053d2beb,1,3.82
2,894bb6d74cdfd7d,1,3.23
2,894bc9ecdf316cc,1,5.35
2,894bd27ce3529d8,1,1.19
2,894c05db2bfb874,1,3.88
2,894c07739d80829,1,2.9
2,894c5a87c46c8a9,1,2.58
2,894c66dfb2c98f4,1,6.84
2,894cd3964e12fc8,1,4.01
2,894d061840d0cee,1,8.56
2,894d3f6704ccfa4,1,6.23
2,894d5c18ccc543b,1,1.19
2,894d70a65f731d1,1,1.58
2,894da770ce2dd94,1,5.8
2,894de339c4a3684,1,3.51
2,894e960d5642eb4,1,2.85
2,894ea01c276e5a9,1,3.98
2,894ee700ae6ca6e,1,4.7
2,894ee780842113e,1,3.27
2,894f0ea8b404125,1,1.82
2,89501329519a411,1,3.57
2,8950143039d259d,1,1.82
2,8950819d9130f34,1,3.44
2,8950926b52eb31f,1,3.7
2,8950bc927c20887,1,1.78
2,8950dbb7097c6b6,1,3
2,8950f504f5dbe4b,1,1.19
2,895105fae1ff788,1,3.98
2,89514b426c4ded3,1,4.51
2,89515c1c2ee6258,1,3.91
2,895170937f66479,1,1.19
2,895181c90bd56b8,1,5.73
2,895198660cf770d,1,1.95
2,8951c475191f9ab,1,1.19
2,89520d610626877,1,3.05
2,895244e4e0edc30,1,4.55
2,895306f2bf561df,1,1.19
2,895316b6983cfd9,1,2.21
2,8953676d1440d43,1,1.78
2,8953c2fe65597fe,1,2.5
2,895401e906056f7,1,5.79
2,8954b6ebb33ef41,1,2.08
2,8955129b4922e39,1,5.49
2,89560a7865ec1a3,1,1.19
2,895687694e15ca4,1,2.15
2,8956c3e84fb3251,1,3.02
2,895709832ba690a,1,6.49
2,89572056d56d8b0,1,7.27
2,89576a2487c30b1,1,5.16
2,895770ff6cfccc5,1,3.45
2,8957b0f253b0a68,1,2.59
2,8957bc5ad535971,1,4.7
2,8957f73b8fa3289,1,2.03
2,8957f94cd1961b4,1,3.31
2,895863634358052,1,2.2
2,89586fe812bae76,1,2.79
2,895893caf9b78f4,1,3.44
2,8958a339b833664,1,6.93
2,8958e4e5995a0ed,1,6.58
2,8959006d7fa476e,1,1.62
2,895913e3ab668ff,1,6.07
2,895945782dcbaf8,1,2.49
2,895969581904abb,1,2.31
2,895991b262df508,1,4.18
2,8959e4dc3f25642,1,5.35
2,895a1fa034ae50d,2,2.35
2,895ae128c2eccf1,1,1.88
2,895b12cac03c8e8,1,4.35
2,895b1387421245f,1,2.19
2,895bcf38801ab19,1,3.47
2,895cb9774eab984,1,2.51
2,895cfe46785a7a7,1,1.21
2,895d8a65e050333,1,3.66
2,895daa7b3a59b01,1,1.44
2,895e2c6c108ea1b,1,2.23
2,895e83fec0cfff4,1,5.81
2,895ea333f1b553a,1,1.19
2,895eb4721ff3f1c,1,2.05
2,895f13e4c87524f,1,1.49
2,895ff7059097827,1,1.19
2,89601a93d6c95f9,1,2.99
2,89602be8f672250,1,3.35
2,89603cc0519668d,1,3.38
2,8960712df902bf2,1,4.69
2,8960a81a3bb7baa,1,1.19
2,8960cfd02219a58,1,1.19
2,8960d5bf2589a59,1,4.39
2,8960febe18c59cb,1,4.18
2,89610dc5486fd6e,1,3.42
2,8961288a4a7a36f,1,2.7
2,8961a2f1db0b6fd,1,3.02
2,8962045b6d7364b,1,2.07
2,89620e5a32e5a34,1,1.52
2,896218649ac4854,1,5.09
2,89624b7a491c24b,1,1.19
2,89625f96503bf50,1,5.98
2,8962cd15b108d57,1,5.33
2,8962d542fae63ad,1,2.77
2,896325538a9d79b,1,7.17
2,89632a7c2a49347,1,2.74
2,8963542da565986,1,4.27
2,896356e4a7d777a,1,3.45
2,89648fa10d9f9d4,1,5.08
2,8964f8db7e9877f,1,7.37
2,8965015bf3629f6,1,4.35
2,89652bfd7f3623e,1,2
2,8965f96926f4962,1,1.71
2,89665cd0bec7b4e,1,1.19
2,89668a27077edd9,1,1.19
2,8966b0d86c1966a,1,6.31
2,89672d56bf63e51,1,2.27
2,89672e45048662e,1,4.29
2,89677e52638586f,1,6.33
2,8967c33a6512caf,1,4.44
2,8967c401b44f67e,1,5.51
2,8967de316ac953e,1,2.28
2,8967f878a4cf666,1,2.85
2,8968198d70c2b2c,1,2.68
2,89681dfff653680,1,5.7
2,89682db682ee029,1,5.34
2,8968ad824500b95,1,3.19
2,8968c01234f2889,1,6
2,8968df61b49db1f,1,5.05
2,8968ed3846df05c,1,4.8
2,89695f6bf1a9cda,1,4.67
2,89696d10201a73b,1,7.55
2,8969b8982341c12,1,1.98
2,8969d2c55e15b8d,1,1.19
2,8969e84c96851d5,1,2.67
2,896a5bded6ecb55,1,3.84
2,896ab65a61bc32b,1,2.35
2,896bf39d3914726,1,2.89
2,896c13c8d755acc,1,2.12
2,896c3b8aa46d873,1,3.55
2,896c654dfbe3ae5,1,6.8
2,896c86f6478654f,1,2.96
2,896cb36822346e0,1,1.19
2,896cb429d57b025,1,1.19
2,896ce37208ef29d,1,1.19
2,896d042b98c09cb,1,1.34
2,896d14dfbaec4dd,1,4.08
2,896d5fe0a3144fd,1,1.37
2,896d874df4d2a93,1,4.18
2,896dadf13e3a215,1,2.06
2,896db7c7059f3c1,1,3.6
2,896dc0de04bc764,1,1.19
2,896df56fb42baf8,1,1.56
2,896e6ddf5c9c602,1,4.02
2,896e81ee36bbf25,1,2.14
2,896eea5be2867da,1,2.77
2,896f60e0e9e17e6,1,2.33
2,896f61253781e6e,1,5.15
2,896f634de25c050,1,1.19
2,896f86819b473a9,1,3.14
2,896f9e585e05e64,1,2.28
2,896fff4bdf9e3be,1,5.47
2,897079b255158cf,1,5.2
2,8970de46f897fe1,1,6.72
2,8971126cafca92b,1,5.24
2,89716a995e9ff62,1,8.9
2,897172f72556dbe,1,3.06
2,8971c668f170bf8,1,5.27
2,8972110a8ba2355,1,1.72
2,89725ca907166dc,1,7.6
2,89728dbf0c4b578,1,5.23
2,8972bac20f54dfb,1,7.59
2,897301e9690b799,1,1.19
2,89730348ade02c2,1,2.45
2,89730b98f612972,1,1.19
2,8973121f6c013f9,1,3.42
2,897313cd3bc96f8,1,5.55
2,8973da320442f92,1,3.93
