earner_id,week,program,target_jobs,completed_jobs,achieved,bonus_eur
E10044,2023-W06,rides_quest,25,2,FALSE,40
E10044,2023-W07,rides_quest,25,1,FALSE,40
E10044,2023-W08,rides_quest,40,2,FALSE,80
E10044,2023-W09,rides_quest,15,2,FALSE,20
E10044,2023-W11,rides_quest,15,1,FALSE,20
E10044,2023-W12,rides_quest,25,2,FALSE,40
E10044,2023-W15,rides_quest,15,2,FALSE,20
E10044,2023-W16,rides_quest,25,1,FALSE,40
E10045,2023-W01,rides_quest,40,1,FALSE,80
E10045,2023-W02,rides_quest,15,1,FALSE,20
E10045,2023-W05,rides_quest,25,2,FALSE,40
E10045,2023-W06,rides_quest,15,1,FALSE,20
E10045,2023-W08,rides_quest,25,3,FALSE,40
E10045,2023-W10,rides_quest,25,1,FALSE,40
E10045,2023-W11,rides_quest,15,1,FALSE,20
E10045,2023-W12,rides_quest,40,2,FALSE,80
E10045,2023-W13,rides_quest,40,1,FALSE,80
E10045,2023-W16,rides_quest,15,2,FALSE,20
E10045,2023-W17,rides_quest,25,1,FALSE,40
E10046,2023-W01,rides_quest,25,1,FALSE,40
E10046,2023-W03,rides_quest,40,3,FALSE,80
E10046,2023-W04,rides_quest,15,2,FALSE,20
E10046,2023-W05,rides_quest,15,2,FALSE,20
E10046,2023-W07,rides_quest,40,1,FALSE,80
E10046,2023-W09,rides_quest,15,1,FALSE,20
E10046,2023-W10,rides_quest,25,1,FALSE,40
E10046,2023-W14,rides_quest,25,1,FALSE,40
E10046,2023-W15,rides_quest,40,1,FALSE,80
E10046,2023-W16,rides_quest,25,1,FALSE,40
E10047,2023-W01,rides_quest,40,2,FALSE,80
E10047,2023-W03,rides_quest,25,2,FALSE,40
E10047,2023-W04,rides_quest,25,2,FALSE,40
E10047,2023-W05,rides_quest,25,1,FALSE,40
E10047,2023-W06,rides_quest,15,1,FALSE,20
E10047,2023-W11,rides_quest,15,1,FALSE,20
E10047,2023-W12,rides_quest,15,2,FALSE,20
E10047,2023-W13,rides_quest,15,1,FALSE,20
E10047,2023-W14,rides_quest,25,1,FALSE,40
E10047,2023-W17,rides_quest,25,1,FALSE,40
E10048,2023-W01,rides_quest,25,1,FALSE,40
E10048,2023-W03,rides_quest,25,1,FALSE,40
E10048,2023-W04,rides_quest,25,2,FALSE,40
E10048,2023-W05,rides_quest,40,2,FALSE,80
E10048,2023-W07,rides_quest,40,4,FALSE,80
E10048,2023-W08,rides_quest,25,1,FALSE,40
E10048,2023-W09,rides_quest,25,1,FALSE,40
E10048,2023-W10,rides_quest,25,1,FALSE,40
E10048,2023-W11,rides_quest,15,2,FALSE,20
E10048,2023-W14,rides_quest,40,1,FALSE,80
E10048,2023-W15,rides_quest,15,2,FALSE,20
E10048,2023-W16,rides_quest,15,3,FALSE,20
E10049,2023-W01,rides_quest,25,1,FALSE,40
E10049,2023-W02,rides_quest,25,1,FALSE,40
E10049,2023-W05,rides_quest,25,2,FALSE,40
E10049,2023-W06,rides_quest,15,1,FALSE,20
E10049,2023-W07,rides_quest,25,1,FALSE,40
E10049,2023-W10,rides_quest,25,4,FALSE,40
E10049,2023-W11,rides_quest,15,3,FALSE,20
E10049,2023-W13,rides_quest,25,2,FALSE,40
E10049,2023-W14,rides_quest,25,1,FALSE,40
E10049,2023-W15,rides_quest,25,2,FALSE,40
E10049,2023-W17,rides_quest,25,2,FALSE,40
E10050,2022-W52,rides_quest,25,1,FALSE,40
E10050,2023-W01,rides_quest,25,2,FALSE,40
E10050,2023-W02,rides_quest,15,2,FALSE,20
E10050,2023-W03,rides_quest,25,1,FALSE,40
E10050,2023-W05,rides_quest,25,1,FALSE,40
E10050,2023-W06,rides_quest,25,3,FALSE,40
E10050,2023-W07,rides_quest,15,1,FALSE,20
E10050,2023-W08,rides_quest,25,4,FALSE,40
E10050,2023-W09,rides_quest,15,2,FALSE,20
E10050,2023-W10,rides_quest,25,1,FALSE,40
E10050,2023-W11,rides_quest,25,2,FALSE,40
E10050,2023-W13,rides_quest,25,1,FALSE,40
E10050,2023-W15,rides_quest,15,4,FALSE,20
E10051,2023-W01,rides_quest,25,2,FALSE,40
E10051,2023-W03,rides_quest,25,1,FALSE,40
E10051,2023-W05,rides_quest,25,3,FALSE,40
E10051,2023-W06,rides_quest,15,3,FALSE,20
E10051,2023-W07,rides_quest,25,1,FALSE,40
E10051,2023-W08,rides_quest,15,1,FALSE,20
E10051,2023-W10,rides_quest,15,2,FALSE,20
E10051,2023-W12,rides_quest,40,1,FALSE,80
E10051,2023-W13,rides_quest,25,1,FALSE,40
E10051,2023-W15,rides_quest,25,1,FALSE,40
E10051,2023-W16,rides_quest,40,1,FALSE,80
E10052,2023-W01,rides_quest,25,1,FALSE,40
E10052,2023-W02,rides_quest,25,1,FALSE,40
E10052,2023-W05,rides_quest,40,3,FALSE,80
E10052,2023-W06,rides_quest,40,1,FALSE,80
E10052,2023-W08,rides_quest,25,2,FALSE,40
E10052,2023-W09,rides_quest,40,1,FALSE,80
E10052,2023-W11,rides_quest,15,1,FALSE,20
E10052,2023-W12,rides_quest,25,1,FALSE,40
E10052,2023-W13,rides_quest,15,2,FALSE,20
E10052,2023-W14,rides_quest,40,1,FALSE,80
E10052,2023-W16,rides_quest,25,1,FALSE,40
E10052,2023-W17,rides_quest,25,2,FALSE,40
E10053,2023-W01,rides_quest,25,1,FALSE,40
E10053,2023-W02,rides_quest,40,3,FALSE,80
E10053,2023-W03,rides_quest,25,1,FALSE,40
E10053,2023-W07,rides_quest,15,1,FALSE,20
E10053,2023-W08,rides_quest,15,1,FALSE,20
E10053,2023-W10,rides_quest,15,3,FALSE,20
E10053,2023-W12,rides_quest,15,1,FALSE,20
E10053,2023-W14,rides_quest,40,2,FALSE,80
E10053,2023-W15,rides_quest,25,1,FALSE,40
E10053,2023-W16,rides_quest,25,1,FALSE,40
E10054,2023-W01,rides_quest,25,2,FALSE,40
E10054,2023-W02,rides_quest,25,1,FALSE,40
E10054,2023-W04,rides_quest,25,1,FALSE,40
E10054,2023-W05,rides_quest,25,1,FALSE,40
E10054,2023-W06,rides_quest,25,2,FALSE,40
E10054,2023-W07,rides_quest,15,1,FALSE,20
E10054,2023-W09,rides_quest,25,3,FALSE,40
E10054,2023-W10,rides_quest,25,1,FALSE,40
E10054,2023-W11,rides_quest,25,2,FALSE,40
E10054,2023-W14,rides_quest,40,3,FALSE,80
E10054,2023-W17,rides_quest,15,1,FALSE,20
E10055,2023-W01,rides_quest,40,2,FALSE,80
E10055,2023-W02,rides_quest,25,2,FALSE,40
E10055,2023-W03,rides_quest,15,2,FALSE,20
E10055,2023-W05,rides_quest,25,1,FALSE,40
E10055,2023-W07,rides_quest,15,1,FALSE,20
E10055,2023-W09,rides_quest,25,2,FALSE,40
E10055,2023-W10,rides_quest,25,3,FALSE,40
E10055,2023-W11,rides_quest,15,1,FALSE,20
E10055,2023-W12,rides_quest,15,1,FALSE,20
E10055,2023-W15,rides_quest,15,3,FALSE,20
E10055,2023-W16,rides_quest,40,1,FALSE,80
E10055,2023-W17,rides_quest,15,1,FALSE,20
E10056,2023-W04,rides_quest,25,2,FALSE,40
E10056,2023-W05,rides_quest,15,1,FALSE,20
E10056,2023-W06,rides_quest,40,3,FALSE,80
E10056,2023-W08,rides_quest,15,2,FALSE,20
E10056,2023-W09,rides_quest,40,1,FALSE,80
E10056,2023-W10,rides_quest,25,1,FALSE,40
E10056,2023-W12,rides_quest,25,1,FALSE,40
E10056,2023-W13,rides_quest,15,2,FALSE,20
E10056,2023-W14,rides_quest,15,2,FALSE,20
E10056,2023-W17,rides_quest,40,2,FALSE,80
E10057,2022-W52,rides_quest,40,1,FALSE,80
E10057,2023-W01,rides_quest,15,3,FALSE,20
E10057,2023-W02,rides_quest,25,2,FALSE,40
E10057,2023-W03,rides_quest,25,1,FALSE,40
E10057,2023-W04,rides_quest,15,3,FALSE,20
E10057,2023-W05,rides_quest,25,3,FALSE,40
E10057,2023-W06,rides_quest,15,1,FALSE,20
E10057,2023-W08,rides_quest,25,2,FALSE,40
E10057,2023-W09,rides_quest,25,2,FALSE,40
E10057,2023-W10,rides_quest,25,1,FALSE,40
E10057,2023-W11,rides_quest,15,2,FALSE,20
E10057,2023-W12,rides_quest,15,2,FALSE,20
E10057,2023-W13,rides_quest,25,2,FALSE,40
E10057,2023-W15,rides_quest,15,2,FALSE,20
E10057,2023-W16,rides_quest,15,2,FALSE,20
E10057,2023-W17,rides_quest,15,1,FALSE,20
E10058,2023-W03,rides_quest,40,1,FALSE,80
E10058,2023-W04,rides_quest,15,1,FALSE,20
E10058,2023-W05,rides_quest,15,1,FALSE,20
E10058,2023-W06,rides_quest,15,1,FALSE,20
E10058,2023-W07,rides_quest,25,1,FALSE,40
E10058,2023-W08,rides_quest,15,1,FALSE,20
E10058,2023-W10,rides_quest,15,3,FALSE,20
E10058,2023-W11,rides_quest,15,3,FALSE,20
E10058,2023-W12,rides_quest,40,1,FALSE,80
E10058,2023-W13,rides_quest,15,4,FALSE,20
E10059,2023-W02,rides_quest,40,1,FALSE,80
E10059,2023-W03,rides_quest,40,1,FALSE,80
E10059,2023-W05,rides_quest,25,3,FALSE,40
E10059,2023-W07,rides_quest,15,1,FALSE,20
E10059,2023-W08,rides_quest,40,3,FALSE,80
E10059,2023-W09,rides_quest,25,1,FALSE,40
E10059,2023-W10,rides_quest,15,2,FALSE,20
E10059,2023-W11,rides_quest,25,2,FALSE,40
E10059,2023-W12,rides_quest,15,1,FALSE,20
E10059,2023-W13,rides_quest,15,2,FALSE,20
E10059,2023-W15,rides_quest,25,1,FALSE,40
E10060,2023-W01,rides_quest,40,1,FALSE,80
E10060,2023-W04,rides_quest,15,4,FALSE,20
E10060,2023-W05,rides_quest,15,2,FALSE,20
E10060,2023-W06,rides_quest,25,1,FALSE,40
E10060,2023-W07,rides_quest,15,3,FALSE,20
E10060,2023-W10,rides_quest,25,2,FALSE,40
E10060,2023-W11,rides_quest,15,1,FALSE,20
E10060,2023-W12,rides_quest,25,1,FALSE,40
E10060,2023-W13,rides_quest,15,2,FALSE,20
E10060,2023-W14,rides_quest,25,1,FALSE,40
E10060,2023-W15,rides_quest,25,1,FALSE,40
E10060,2023-W16,rides_quest,25,1,FALSE,40
E10060,2023-W17,rides_quest,15,1,FALSE,20
E10061,2022-W52,rides_quest,40,1,FALSE,80
E10061,2023-W01,rides_quest,25,1,FALSE,40
E10061,2023-W04,rides_quest,40,2,FALSE,80
E10061,2023-W05,rides_quest,25,1,FALSE,40
E10061,2023-W06,rides_quest,25,2,FALSE,40
E10061,2023-W08,rides_quest,25,2,FALSE,40
E10061,2023-W09,rides_quest,15,2,FALSE,20
E10061,2023-W10,rides_quest,40,2,FALSE,80
E10061,2023-W12,rides_quest,15,2,FALSE,20
E10061,2023-W13,rides_quest,25,2,FALSE,40
E10061,2023-W15,rides_quest,15,2,FALSE,20
E10061,2023-W16,rides_quest,25,2,FALSE,40
E10062,2023-W02,rides_quest,40,3,FALSE,80
E10062,2023-W03,rides_quest,15,1,FALSE,20
E10062,2023-W05,rides_quest,15,1,FALSE,20
E10062,2023-W06,rides_quest,15,1,FALSE,20
E10062,2023-W08,rides_quest,25,2,FALSE,40
E10062,2023-W09,rides_quest,25,3,FALSE,40
E10062,2023-W10,rides_quest,40,2,FALSE,80
E10062,2023-W13,rides_quest,25,1,FALSE,40
E10062,2023-W14,rides_quest,25,2,FALSE,40
E10062,2023-W15,rides_quest,15,1,FALSE,20
E10062,2023-W16,rides_quest,25,1,FALSE,40
E10062,2023-W17,rides_quest,15,1,FALSE,20
E10063,2023-W01,rides_quest,40,5,FALSE,80
E10063,2023-W03,rides_quest,25,1,FALSE,40
E10063,2023-W05,rides_quest,25,1,FALSE,40
E10063,2023-W06,rides_quest,25,2,FALSE,40
E10063,2023-W07,rides_quest,15,1,FALSE,20
E10063,2023-W08,rides_quest,15,1,FALSE,20
E10063,2023-W09,rides_quest,40,2,FALSE,80
E10063,2023-W10,rides_quest,25,2,FALSE,40
E10063,2023-W11,rides_quest,25,1,FALSE,40
E10063,2023-W13,rides_quest,15,2,FALSE,20
E10063,2023-W14,rides_quest,15,1,FALSE,20
E10063,2023-W15,rides_quest,40,2,FALSE,80
E10063,2023-W17,rides_quest,40,1,FALSE,80
E10064,2023-W01,rides_quest,25,1,FALSE,40
E10064,2023-W02,rides_quest,15,2,FALSE,20
E10064,2023-W03,rides_quest,40,1,FALSE,80
E10064,2023-W04,rides_quest,25,1,FALSE,40
E10064,2023-W05,rides_quest,40,2,FALSE,80
E10064,2023-W06,rides_quest,25,3,FALSE,40
E10064,2023-W07,rides_quest,15,1,FALSE,20
E10064,2023-W08,rides_quest,25,3,FALSE,40
E10064,2023-W09,rides_quest,25,1,FALSE,40
E10064,2023-W10,rides_quest,25,1,FALSE,40
E10064,2023-W11,rides_quest,25,2,FALSE,40
E10064,2023-W12,rides_quest,25,1,FALSE,40
E10064,2023-W13,rides_quest,25,1,FALSE,40
E10064,2023-W16,rides_quest,25,1,FALSE,40
E10064,2023-W17,rides_quest,25,1,FALSE,40
E10065,2023-W01,rides_quest,25,1,FALSE,40
E10065,2023-W03,rides_quest,25,3,FALSE,40
E10065,2023-W04,rides_quest,25,2,FALSE,40
E10065,2023-W05,rides_quest,40,1,FALSE,80
E10065,2023-W06,rides_quest,15,3,FALSE,20
E10065,2023-W07,rides_quest,25,1,FALSE,40
E10065,2023-W10,rides_quest,25,1,FALSE,40
E10065,2023-W11,rides_quest,25,2,FALSE,40
E10065,2023-W12,rides_quest,25,3,FALSE,40
E10065,2023-W13,rides_quest,40,1,FALSE,80
E10065,2023-W15,rides_quest,15,3,FALSE,20
E10065,2023-W16,rides_quest,15,1,FALSE,20
E10065,2023-W17,rides_quest,25,1,FALSE,40
E10066,2022-W52,rides_quest,25,1,FALSE,40
E10066,2023-W01,rides_quest,15,1,FALSE,20
E10066,2023-W02,rides_quest,15,2,FALSE,20
E10066,2023-W05,rides_quest,15,1,FALSE,20
E10066,2023-W07,rides_quest,40,1,FALSE,80
E10066,2023-W08,rides_quest,25,1,FALSE,40
E10066,2023-W16,rides_quest,40,1,FALSE,80
E10066,2023-W17,rides_quest,15,1,FALSE,20
E10067,2023-W01,rides_quest,15,1,FALSE,20
E10067,2023-W03,rides_quest,25,3,FALSE,40
E10067,2023-W05,rides_quest,40,3,FALSE,80
E10067,2023-W06,rides_quest,25,3,FALSE,40
E10067,2023-W07,rides_quest,25,1,FALSE,40
E10067,2023-W09,rides_quest,25,2,FALSE,40
E10067,2023-W10,rides_quest,15,2,FALSE,20
E10067,2023-W12,rides_quest,15,2,FALSE,20
E10067,2023-W13,rides_quest,15,1,FALSE,20
E10067,2023-W14,rides_quest,25,1,FALSE,40
E10067,2023-W17,rides_quest,25,2,FALSE,40
E10068,2023-W01,rides_quest,25,4,FALSE,40
E10068,2023-W02,rides_quest,40,1,FALSE,80
E10068,2023-W03,rides_quest,25,1,FALSE,40
E10068,2023-W04,rides_quest,25,1,FALSE,40
E10068,2023-W05,rides_quest,25,1,FALSE,40
E10068,2023-W09,rides_quest,25,1,FALSE,40
E10068,2023-W11,rides_quest,25,2,FALSE,40
E10068,2023-W14,rides_quest,15,2,FALSE,20
E10068,2023-W15,rides_quest,25,2,FALSE,40
E10068,2023-W16,rides_quest,40,3,FALSE,80
E10068,2023-W17,rides_quest,25,1,FALSE,40
E10069,2023-W02,rides_quest,40,1,FALSE,80
E10069,2023-W03,rides_quest,40,2,FALSE,80
E10069,2023-W04,rides_quest,40,1,FALSE,80
E10069,2023-W05,rides_quest,15,2,FALSE,20
E10069,2023-W06,rides_quest,25,1,FALSE,40
E10069,2023-W10,rides_quest,25,1,FALSE,40
E10069,2023-W11,rides_quest,25,1,FALSE,40
E10069,2023-W13,rides_quest,15,1,FALSE,20
E10069,2023-W14,rides_quest,25,1,FALSE,40
E10069,2023-W16,rides_quest,25,2,FALSE,40
E10070,2023-W01,rides_quest,15,1,FALSE,20
E10070,2023-W02,rides_quest,40,3,FALSE,80
E10070,2023-W03,rides_quest,40,1,FALSE,80
E10070,2023-W05,rides_quest,15,1,FALSE,20
E10070,2023-W06,rides_quest,40,1,FALSE,80
E10070,2023-W07,rides_quest,25,2,FALSE,40
E10070,2023-W08,rides_quest,25,1,FALSE,40
E10070,2023-W09,rides_quest,25,1,FALSE,40
E10070,2023-W10,rides_quest,15,1,FALSE,20
E10070,2023-W11,rides_quest,25,1,FALSE,40
E10070,2023-W12,rides_quest,15,1,FALSE,20
E10070,2023-W16,rides_quest,40,1,FALSE,80
E10070,2023-W17,rides_quest,25,3,FALSE,40
E10071,2023-W01,rides_quest,25,1,FALSE,40
E10071,2023-W03,rides_quest,25,1,FALSE,40
E10071,2023-W05,rides_quest,25,2,FALSE,40
E10071,2023-W06,rides_quest,15,1,FALSE,20
E10071,2023-W07,rides_quest,25,1,FALSE,40
E10071,2023-W08,rides_quest,25,1,FALSE,40
E10071,2023-W09,rides_quest,25,1,FALSE,40
E10071,2023-W11,rides_quest,15,3,FALSE,20
E10071,2023-W12,rides_quest,15,1,FALSE,20
E10071,2023-W13,rides_quest,40,1,FALSE,80
E10071,2023-W15,rides_quest,25,1,FALSE,40
E10072,2023-W01,rides_quest,40,1,FALSE,80
E10072,2023-W02,rides_quest,25,2,FALSE,40
E10072,2023-W03,rides_quest,15,1,FALSE,20
E10072,2023-W04,rides_quest,15,1,FALSE,20
E10072,2023-W05,rides_quest,40,2,FALSE,80
E10072,2023-W07,rides_quest,25,1,FALSE,40
E10072,2023-W08,rides_quest,15,3,FALSE,20
E10072,2023-W09,rides_quest,40,1,FALSE,80
E10072,2023-W11,rides_quest,25,1,FALSE,40
E10072,2023-W12,rides_quest,25,1,FALSE,40
E10072,2023-W13,rides_quest,15,1,FALSE,20
E10072,2023-W14,rides_quest,40,3,FALSE,80
E10072,2023-W15,rides_quest,40,2,FALSE,80
E10072,2023-W16,rides_quest,15,1,FALSE,20
E10072,2023-W17,rides_quest,25,2,FALSE,40
E10073,2023-W02,rides_quest,25,1,FALSE,40
E10073,2023-W05,rides_quest,25,2,FALSE,40
E10073,2023-W10,rides_quest,40,1,FALSE,80
E10073,2023-W12,rides_quest,25,2,FALSE,40
E10073,2023-W13,rides_quest,25,1,FALSE,40
E10073,2023-W15,rides_quest,40,1,FALSE,80
E10073,2023-W16,rides_quest,15,1,FALSE,20
E10073,2023-W17,rides_quest,15,2,FALSE,20
E10074,2023-W01,rides_quest,15,2,FALSE,20
E10074,2023-W02,rides_quest,25,1,FALSE,40
E10074,2023-W03,rides_quest,15,1,FALSE,20
E10074,2023-W04,rides_quest,25,1,FALSE,40
E10074,2023-W05,rides_quest,40,5,FALSE,80
E10074,2023-W06,rides_quest,15,2,FALSE,20
E10074,2023-W07,rides_quest,15,2,FALSE,20
E10074,2023-W08,rides_quest,15,2,FALSE,20
E10074,2023-W09,rides_quest,15,1,FALSE,20
E10074,2023-W10,rides_quest,25,1,FALSE,40
E10074,2023-W11,rides_quest,25,1,FALSE,40
E10074,2023-W12,rides_quest,40,2,FALSE,80
E10074,2023-W13,rides_quest,40,1,FALSE,80
E10074,2023-W14,rides_quest,25,2,FALSE,40
E10074,2023-W15,rides_quest,25,1,FALSE,40
E10074,2023-W17,rides_quest,25,1,FALSE,40
E10075,2022-W52,rides_quest,25,1,FALSE,40
E10075,2023-W01,rides_quest,25,1,FALSE,40
E10075,2023-W02,rides_quest,25,1,FALSE,40
E10075,2023-W04,rides_quest,25,1,FALSE,40
E10075,2023-W05,rides_quest,25,1,FALSE,40
E10075,2023-W06,rides_quest,40,2,FALSE,80
E10075,2023-W07,rides_quest,15,2,FALSE,20
E10075,2023-W08,rides_quest,25,2,FALSE,40
E10075,2023-W10,rides_quest,15,1,FALSE,20
E10075,2023-W12,rides_quest,25,1,FALSE,40
E10075,2023-W15,rides_quest,40,2,FALSE,80
E10075,2023-W16,rides_quest,40,2,FALSE,80
E10075,2023-W17,rides_quest,25,2,FALSE,40
E10076,2023-W01,rides_quest,25,1,FALSE,40
E10076,2023-W02,rides_quest,25,1,FALSE,40
E10076,2023-W04,rides_quest,40,2,FALSE,80
E10076,2023-W06,rides_quest,15,1,FALSE,20
E10076,2023-W07,rides_quest,40,1,FALSE,80
E10076,2023-W10,rides_quest,25,1,FALSE,40
E10076,2023-W16,rides_quest,40,1,FALSE,80
E10076,2023-W17,rides_quest,25,1,FALSE,40
E10077,2023-W01,rides_quest,15,3,FALSE,20
E10077,2023-W02,rides_quest,15,4,FALSE,20
E10077,2023-W03,rides_quest,25,1,FALSE,40
E10077,2023-W05,rides_quest,15,1,FALSE,20
E10077,2023-W06,rides_quest,40,2,FALSE,80
E10077,2023-W07,rides_quest,40,2,FALSE,80
E10077,2023-W08,rides_quest,25,1,FALSE,40
E10077,2023-W09,rides_quest,15,1,FALSE,20
E10077,2023-W11,rides_quest,25,2,FALSE,40
E10077,2023-W12,rides_quest,25,1,FALSE,40
E10077,2023-W14,rides_quest,25,1,FALSE,40
E10077,2023-W16,rides_quest,15,1,FALSE,20
E10078,2023-W01,rides_quest,40,2,FALSE,80
E10078,2023-W02,rides_quest,15,1,FALSE,20
E10078,2023-W06,rides_quest,25,1,FALSE,40
E10078,2023-W07,rides_quest,25,2,FALSE,40
E10078,2023-W10,rides_quest,40,2,FALSE,80
E10078,2023-W11,rides_quest,40,1,FALSE,80
E10078,2023-W13,rides_quest,15,1,FALSE,20
E10078,2023-W15,rides_quest,25,3,FALSE,40
E10078,2023-W16,rides_quest,25,2,FALSE,40
E10079,2023-W01,rides_quest,25,2,FALSE,40
E10079,2023-W02,rides_quest,15,1,FALSE,20
E10079,2023-W03,rides_quest,15,1,FALSE,20
E10079,2023-W04,rides_quest,40,1,FALSE,80
E10079,2023-W05,rides_quest,15,1,FALSE,20
E10079,2023-W06,rides_quest,15,2,FALSE,20
E10079,2023-W07,rides_quest,15,1,FALSE,20
E10079,2023-W08,rides_quest,15,1,FALSE,20
E10079,2023-W09,rides_quest,15,1,FALSE,20
E10079,2023-W10,rides_quest,40,1,FALSE,80
E10079,2023-W11,rides_quest,25,2,FALSE,40
E10079,2023-W12,rides_quest,25,1,FALSE,40
E10079,2023-W15,rides_quest,25,1,FALSE,40
E10080,2022-W52,rides_quest,25,1,FALSE,40
E10080,2023-W01,rides_quest,15,2,FALSE,20
E10080,2023-W02,rides_quest,15,1,FALSE,20
E10080,2023-W04,rides_quest,25,3,FALSE,40
E10080,2023-W05,rides_quest,25,2,FALSE,40
E10080,2023-W07,rides_quest,15,1,FALSE,20
E10080,2023-W09,rides_quest,15,3,FALSE,20
E10080,2023-W10,rides_quest,15,2,FALSE,20
E10080,2023-W12,rides_quest,40,1,FALSE,80
E10080,2023-W13,rides_quest,15,2,FALSE,20
E10080,2023-W14,rides_quest,15,2,FALSE,20
E10080,2023-W16,rides_quest,15,1,FALSE,20
E10080,2023-W17,rides_quest,15,1,FALSE,20
E10081,2023-W01,rides_quest,25,3,FALSE,40
E10081,2023-W02,rides_quest,25,2,FALSE,40
E10081,2023-W04,rides_quest,15,4,FALSE,20
E10081,2023-W05,rides_quest,25,1,FALSE,40
E10081,2023-W08,rides_quest,40,1,FALSE,80
E10081,2023-W10,rides_quest,25,3,FALSE,40
E10081,2023-W12,rides_quest,15,3,FALSE,20
E10081,2023-W14,rides_quest,40,1,FALSE,80
E10081,2023-W15,rides_quest,25,1,FALSE,40
E10081,2023-W16,rides_quest,15,3,FALSE,20
E10081,2023-W17,rides_quest,40,2,FALSE,80
E10082,2023-W01,rides_quest,40,1,FALSE,80
E10082,2023-W03,rides_quest,40,3,FALSE,80
E10082,2023-W04,rides_quest,25,2,FALSE,40
E10082,2023-W05,rides_quest,15,1,FALSE,20
E10082,2023-W06,rides_quest,15,2,FALSE,20
E10082,2023-W07,rides_quest,25,2,FALSE,40
E10082,2023-W08,rides_quest,15,2,FALSE,20
E10082,2023-W11,rides_quest,15,3,FALSE,20
E10082,2023-W12,rides_quest,25,1,FALSE,40
E10082,2023-W15,rides_quest,40,3,FALSE,80
E10083,2023-W02,rides_quest,40,1,FALSE,80
E10083,2023-W10,rides_quest,40,2,FALSE,80
E10083,2023-W12,rides_quest,25,1,FALSE,40
E10083,2023-W13,rides_quest,25,2,FALSE,40
E10083,2023-W15,rides_quest,40,2,FALSE,80
E10083,2023-W17,rides_quest,25,2,FALSE,40
E10084,2023-W01,rides_quest,40,2,FALSE,80
E10084,2023-W02,rides_quest,25,2,FALSE,40
E10084,2023-W03,rides_quest,25,1,FALSE,40
E10084,2023-W04,rides_quest,25,1,FALSE,40
E10084,2023-W06,rides_quest,25,2,FALSE,40
E10084,2023-W08,rides_quest,15,2,FALSE,20
E10084,2023-W09,rides_quest,15,2,FALSE,20
E10084,2023-W10,rides_quest,25,1,FALSE,40
E10084,2023-W11,rides_quest,15,3,FALSE,20
E10084,2023-W12,rides_quest,25,1,FALSE,40
E10084,2023-W14,rides_quest,25,1,FALSE,40
E10084,2023-W15,rides_quest,25,3,FALSE,40
E10084,2023-W17,rides_quest,15,2,FALSE,20
E10085,2023-W02,rides_quest,15,1,FALSE,20
E10085,2023-W03,rides_quest,40,2,FALSE,80
E10085,2023-W04,rides_quest,25,1,FALSE,40
E10085,2023-W06,rides_quest,25,3,FALSE,40
E10085,2023-W07,rides_quest,25,3,FALSE,40
E10085,2023-W08,rides_quest,15,1,FALSE,20
E10085,2023-W09,rides_quest,40,3,FALSE,80
E10085,2023-W10,rides_quest,40,1,FALSE,80
E10085,2023-W11,rides_quest,15,1,FALSE,20
E10085,2023-W12,rides_quest,25,2,FALSE,40
E10085,2023-W15,rides_quest,15,1,FALSE,20
E10085,2023-W16,rides_quest,25,1,FALSE,40
E10086,2023-W03,rides_quest,40,1,FALSE,80
E10086,2023-W04,rides_quest,15,1,FALSE,20
E10086,2023-W05,rides_quest,40,1,FALSE,80
E10086,2023-W06,rides_quest,25,1,FALSE,40
E10086,2023-W07,rides_quest,25,2,FALSE,40
E10086,2023-W09,rides_quest,15,4,FALSE,20
E10086,2023-W10,rides_quest,15,2,FALSE,20
E10086,2023-W11,rides_quest,15,2,FALSE,20
E10086,2023-W12,rides_quest,15,4,FALSE,20
E10086,2023-W13,rides_quest,15,3,FALSE,20
E10086,2023-W14,rides_quest,25,1,FALSE,40
E10086,2023-W15,rides_quest,15,3,FALSE,20
E10086,2023-W17,rides_quest,25,3,FALSE,40
E10087,2023-W01,rides_quest,25,2,FALSE,40
E10087,2023-W02,rides_quest,15,1,FALSE,20
E10087,2023-W03,rides_quest,25,2,FALSE,40
E10087,2023-W04,rides_quest,15,2,FALSE,20
E10087,2023-W05,rides_quest,25,2,FALSE,40
E10087,2023-W06,rides_quest,15,1,FALSE,20
E10087,2023-W08,rides_quest,25,1,FALSE,40
E10087,2023-W09,rides_quest,15,1,FALSE,20
E10087,2023-W11,rides_quest,15,1,FALSE,20
E10087,2023-W12,rides_quest,25,1,FALSE,40
E10087,2023-W13,rides_quest,25,1,FALSE,40
E10087,2023-W15,rides_quest,25,1,FALSE,40
E10087,2023-W16,rides_quest,15,1,FALSE,20
E10087,2023-W17,rides_quest,25,2,FALSE,40
E10088,2023-W01,rides_quest,25,1,FALSE,40
E10088,2023-W02,rides_quest,25,2,FALSE,40
E10088,2023-W04,rides_quest,15,1,FALSE,20
E10088,2023-W05,rides_quest,15,1,FALSE,20
E10088,2023-W06,rides_quest,25,1,FALSE,40
E10088,2023-W07,rides_quest,25,2,FALSE,40
E10088,2023-W08,rides_quest,25,1,FALSE,40
E10088,2023-W09,rides_quest,15,1,FALSE,20
E10088,2023-W11,rides_quest,15,1,FALSE,20
E10088,2023-W13,rides_quest,15,1,FALSE,20
E10088,2023-W14,rides_quest,15,1,FALSE,20
