order_id,courier_id,customer_id,merchant_id,city_id,vehicle_type,is_ev,start_time,end_time,pickup_lat,pickup_lon,pickup_hex_id9,drop_lat,drop_lon,drop_hex_id9,distance_km,duration_mins,basket_value_eur,delivery_fee_eur,tip_eur,net_earnings,payment_type,date
e1606a3e-4915-43d0-b1af-8e9b4e5808a5,E10205,C3620,M201,2,bike,FALSE,2023-03-28 17:27:00,2023-03-28 17:47:00,51.9598,4.53328,891cb6bc1671fc1,51.8859,4.43112,8938928509da154,3.34,20,27.56,3.1,0,3.1,wallet,2023-03-28
77f6779d-2efb-4721-8ee1-0305854a8554,E10351,C3002,M208,2,scooter,TRUE,2023-03-09 00:00:00,2023-03-09 00:46:00,51.9651,4.44991,890f695747510fe,51.95863,4.51707,89c14251d8ed37e,3.68,46,19.4,3.43,0,3.43,card,2023-03-09
57bf10c4-c6b2-4156-97e9-449d4a9d7ae6,E10231,C3668,M404,4,scooter,FALSE,2023-02-10 10:43:00,2023-02-10 11:14:00,51.44277,5.4182,89988f63252d464,51.40666,5.44896,89259e62b863db4,3.7,31,14.58,2.2,0.11,2.31,wallet,2023-02-10
fa98d247-7e54-4f67-aca5-bc1103da669f,E10207,C3223,M108,1,bike,TRUE,2023-01-05 15:02:00,2023-01-05 15:35:00,52.39993,4.92331,894e69a43a3ec19,52.36242,4.90447,8971795d737c77b,2.06,33,25.52,3.58,0,3.58,card,2023-01-05
91205b6b-9650-44fe-b979-e03c6d805b58,E10341,C3209,M201,2,bike,TRUE,2023-03-15 11:06:00,2023-03-15 11:21:00,51.95597,4.53141,89cb4341dac2287,51.89529,4.49383,89117921486c318,2.99,15,19.32,3.14,0,3.14,wallet,2023-03-15
f7eadd36-1ce0-493f-beae-b3c51f84a1f1,E10221,C3622,M104,1,scooter,TRUE,2023-04-23 04:29:00,2023-04-23 04:43:00,52.36467,4.91495,89100b03b335efd,52.3287,4.90568,895b2505d1d02b9,3.7,14,15.7,2.51,0,2.51,wallet,2023-04-23
a427f7ac-2510-4cd6-80bd-74c955e2f17c,E10203,C3163,M404,4,bike,TRUE,2023-02-23 00:50:00,2023-02-23 01:21:00,51.44687,5.41034,89511d5d72d1e28,51.40767,5.44445,89b7260626a0ceb,3.73,31,20.17,3.93,0,3.93,card,2023-02-23
f088d6a7-904b-4cbe-b625-b2f453bbd6e6,E10295,C3591,M505,5,scooter,FALSE,2023-03-17 02:04:00,2023-03-17 02:57:00,52.03239,4.28064,89e3937209af84d,52.04595,4.28997,890cf2d3a26d8a3,2.94,53,19.11,2.53,0,2.53,wallet,2023-03-17
bf4839b9-c0de-48f7-a287-0ef8a713502f,E10211,C3312,M203,2,bike,FALSE,2023-01-06 15:41:00,2023-01-06 16:07:00,51.90945,4.46627,891ae4d4912d104,51.90728,4.43496,891097399d421cc,3.49,26,14.99,3.45,0.24,3.69,wallet,2023-01-06
8c7fa4d3-e663-4822-a4fe-48d62d9e50d5,E10304,C3338,M506,5,bike,TRUE,2023-02-23 09:22:00,2023-02-23 09:38:00,52.09468,4.31451,898bf3f384fb952,52.05563,4.32686,8951973188b028c,3.35,16,25.27,2.91,0,2.91,wallet,2023-02-23
767a3349-f39e-4fd2-8cdd-1b4b89c4cbfe,E10254,C3163,M307,3,scooter,FALSE,2023-04-14 21:57:00,2023-04-14 22:06:00,52.07118,5.15565,89cacfb9b9bdfd7,52.11037,5.13124,898b3f3929aa453,3.78,9,12.41,2.93,0,2.93,card,2023-04-14
5212e15e-db7d-4bb7-a40d-40c10acce579,E10275,C3305,M503,5,scooter,FALSE,2023-04-12 19:49:00,2023-04-12 19:57:00,52.06645,4.33723,8941c65c1eb2a42,52.04304,4.29306,894a4b2b6fcf81f,4.27,8,16.88,3.52,0,3.52,wallet,2023-04-12
e033b8fc-6b43-4e42-8407-40b07c0c8204,E10174,C3579,M505,5,bike,TRUE,2023-02-27 10:40:00,2023-02-27 11:04:00,52.02979,4.28831,89305ed2e0b2e58,52.03043,4.33681,8995a27014de5b8,6,24,21.27,3.85,0,3.85,wallet,2023-02-27
e4db9f72-6b05-4afb-a666-ee26f54e7dfb,E10343,C3004,M202,2,bike,TRUE,2023-03-08 06:14:00,2023-03-08 06:25:00,51.93534,4.43739,898a5daa144a157,51.95467,4.52073,89c9f0c3e0b6e0f,0.88,11,26.52,2.44,0,2.44,card,2023-03-08
c13e861f-9be3-47aa-9e22-5ed61c31cb7d,E10352,C3231,M303,3,bike,FALSE,2023-04-12 05:01:00,2023-04-12 05:14:00,52.13938,5.05825,8945405c7e1d82e,52.10808,5.13169,8910678d1625654,3.08,13,14.23,2.58,1.53,4.11,wallet,2023-04-12
fc93986d-0387-452b-bc18-e5af5d066bba,E10195,C3371,M208,2,bike,TRUE,2023-03-18 14:21:00,2023-03-18 14:47:00,51.9599,4.45222,89952d1f6a7bb3d,51.88535,4.43252,89ddc38a73e901d,4.82,26,34.19,4.36,0,4.36,card,2023-03-18
50ce7722-4bdc-403a-b517-967d74c8988c,E10349,C3431,M503,5,bike,FALSE,2023-04-27 22:13:00,2023-04-27 22:44:00,52.0662,4.33385,89a622ffe670333,52.09021,4.24893,89f61bdb9136c89,3.58,31,15.96,2,1.99,3.99,wallet,2023-04-27
e0764ecb-dfc1-4e79-8872-17922eb31e68,E10271,C3021,M107,1,scooter,FALSE,2023-02-05 08:25:00,2023-02-05 09:16:00,52.41461,4.86207,8973273318cf572,52.3294,4.90351,89c929d4cc1874e,4.44,51,16.89,3.78,0,3.78,wallet,2023-02-05
130d80db-c8cf-4c9e-80e2-d965c93e6e99,E10314,C3184,M401,4,scooter,FALSE,2023-03-10 10:41:00,2023-03-10 10:55:00,51.42119,5.4696,899e29acb79f724,51.40735,5.45798,89d9d784e321fec,4.38,14,15.17,2.91,0,2.91,wallet,2023-03-10
8d3131e5-0731-4a7d-b128-183ebb6889ba,E10291,C3426,M202,2,bike,TRUE,2023-04-05 12:49:00,2023-04-05 13:10:00,51.93846,4.43049,8994aae213c6dc8,51.88747,4.43585,89c4ad5258bf87e,5.6,21,28.64,3.68,0.22,3.9,card,2023-04-05
28c6bcf0-8bdf-40d7-83a2-2d681504144c,E10275,C3589,M501,5,scooter,FALSE,2023-01-24 11:31:00,2023-01-24 11:41:00,52.0189,4.26078,89fcca2ec17b550,52.09491,4.30929,892f6d07a3ea73d,3.86,10,13.07,2.69,0,2.69,wallet,2023-01-24
f57ba433-c560-4d31-87b4-a7ac2ad51097,E10289,C3425,M205,2,bike,TRUE,2023-02-10 19:16:00,2023-02-10 19:42:00,51.9226,4.41748,89d394db595ec99,51.90899,4.43722,8983b7057bc06d1,3.29,26,14.9,3.81,0,3.81,card,2023-02-10
37a609c2-1834-4628-815f-078b43e7aef2,E10207,C3234,M105,1,bike,TRUE,2023-01-20 04:56:00,2023-01-20 05:20:00,52.34805,4.92649,8960ee0a40edd6f,52.38395,4.85801,89e5ae1e815237b,0.8,24,20.16,4.45,2.52,6.97,card,2023-01-20
ae3897ef-ce1d-494e-bdb2-988645b7eee0,E10348,C3550,M405,4,scooter,TRUE,2023-03-24 06:05:00,2023-03-24 06:39:00,51.44475,5.41623,897b2b56fca9444,51.422,5.50615,89ea62e4e025a64,5.15,34,12.66,2.84,0,2.84,card,2023-03-24
9ea1589e-b85d-49d8-b257-b94b375ed2d8,E10290,C3228,M504,5,bike,TRUE,2023-02-24 10:08:00,2023-02-24 10:32:00,52.10098,4.24883,894b74a1acdd1e9,52.0916,4.24675,89dcf00a7c3faaa,4.16,24,34.02,3.24,0.62,3.86,wallet,2023-02-24
fe593f54-5460-462e-b9e6-df4c9d71cd62,E10207,C3690,M103,1,bike,TRUE,2023-02-05 09:46:00,2023-02-05 10:16:00,52.36915,4.94234,890961ebc46bea7,52.38775,4.86023,894b65cc2418f82,6.93,30,12.8,3.7,0,3.7,card,2023-02-05
ca0468c1-4730-49e8-bbf3-a52dfc7c0d49,E10228,C3237,M406,4,scooter,TRUE,2023-02-21 12:41:00,2023-02-21 12:53:00,51.45495,5.43402,89ea6986ffaad3f,51.46657,5.51616,895512763e9b18d,3.85,12,13.77,3.39,0,3.39,card,2023-02-21
8464b5a4-b513-4cae-9641-b78948373a6c,E10214,C3174,M504,5,bike,TRUE,2023-02-09 06:05:00,2023-02-09 06:19:00,52.10107,4.24714,895002c9ba77152,52.08265,4.28515,89a1362690ec304,1.95,14,33.19,3.72,0,3.72,wallet,2023-02-09
ff78db7d-78ce-433e-9d0c-5645e99448ad,E10342,C3209,M104,1,scooter,TRUE,2023-03-10 19:36:00,2023-03-10 20:24:00,52.36378,4.91435,894d273725b3589,52.36275,4.93196,89ee70a7fcf02b4,6.99,48,18.73,2.87,0,2.87,wallet,2023-03-10
723a5b48-db02-4cf3-8ecf-5b2b4b9c1231,E10202,C3067,M104,1,car,FALSE,2023-01-31 15:58:00,2023-01-31 16:52:00,52.36172,4.90915,89331eb8d16fe70,52.36364,4.93437,891aaf9d930111a,2.89,54,17.9,2.94,0,2.94,wallet,2023-01-31
a2f593b9-c5d6-40f7-b4bb-c32c4be8d2ce,E10210,C3117,M201,2,scooter,FALSE,2023-04-05 14:08:00,2023-04-05 14:46:00,51.95575,4.53476,8961288a4a7a36f,51.91363,4.45629,89df22fb73bba0b,5.15,38,17.5,3.6,0.12,3.72,card,2023-04-05
5d3ffd36-6cf2-4f71-98cb-fb33680fc7e4,E10280,C3444,M406,4,bike,FALSE,2023-01-08 09:39:00,2023-01-08 09:51:00,51.45487,5.43813,89ec25efc3a8da8,51.47986,5.45292,89a4784396433ab,3.7,12,20.03,2.18,0,2.18,wallet,2023-01-08
79823366-e5bf-4adf-8f7a-1ab2c2c9d5d3,E10351,C3216,M207,2,scooter,TRUE,2023-01-16 17:52:00,2023-01-16 18:17:00,51.89006,4.44886,89d5036d2b36b80,51.91422,4.46063,89b77e644a40d8f,2.83,25,31.42,4,0,4,wallet,2023-01-16
253b2ff7-b55d-4c6d-9b8a-48fe6cba4254,E10179,C3450,M506,5,bike,TRUE,2023-04-30 16:02:00,2023-04-30 16:35:00,52.09369,4.31078,89bc5f1ce67f6df,52.05213,4.32569,89fa314d40f7c45,4.47,33,31.61,3.61,0,3.61,wallet,2023-04-30
603009cb-8637-47ba-8ff0-43842601c6e2,E10189,C3123,M302,3,bike,TRUE,2023-04-03 10:58:00,2023-04-03 11:20:00,52.10918,5.08839,89e365e2815e1c2,52.1077,5.13681,89854bb231ab6ab,3.47,22,24.37,3.35,0,3.35,wallet,2023-04-03
9f3567c2-9711-48cc-9e00-2a5ed5add0ef,E10267,C3246,M301,3,scooter,TRUE,2023-03-26 00:24:00,2023-03-26 00:50:00,52.04299,5.09479,89910f4bba9ab26,52.10789,5.13472,89e324443885996,3.14,26,32.42,2.09,0,2.09,wallet,2023-03-26
3123f5e5-6da9-43e3-a154-4bc330747d9b,E10276,C3516,M501,5,bike,TRUE,2023-01-27 07:38:00,2023-01-27 08:06:00,52.01904,4.26139,89f20f499959d6d,52.03163,4.33623,89696628501f8d7,2,28,20.47,2.24,2.69,4.93,wallet,2023-01-27
ca833c97-7872-4049-bc76-391d80a77fe4,E10287,C3126,M206,2,bike,TRUE,2023-01-08 11:54:00,2023-01-08 12:06:00,51.9672,4.44348,895244e4e0edc30,51.95642,4.52479,8969f60d5f8f0bd,1.75,12,33.42,4.48,0,4.48,wallet,2023-01-08
79682166-865f-4b6b-9f71-8033df806325,E10243,C3367,M203,2,bike,TRUE,2023-03-31 01:57:00,2023-03-31 02:32:00,51.90925,4.4716,8922f858c87e961,51.91001,4.44073,89f0d902e36e981,3.58,35,14.05,2.28,2.06,4.34,wallet,2023-03-31
b502b0c0-106a-40dc-85c4-1b5b031c2a29,E10255,C3603,M303,3,car,FALSE,2023-02-16 06:42:00,2023-02-16 07:18:00,52.13705,5.05727,89ea97860692797,52.05221,5.11404,89cd28c7784674d,4.24,36,25.1,2.71,0,2.71,wallet,2023-02-16
a02c3f3e-2596-49db-ad5b-fd1b1dee2ebf,E10311,C3413,M506,5,scooter,TRUE,2023-01-18 23:04:00,2023-01-18 23:31:00,52.09441,4.31014,89d45379d06fedc,52.03173,4.33238,89a2e4397e06d10,5.1,27,13.94,3.86,0,3.86,wallet,2023-01-18
2ae28db5-a0a1-4dcd-b191-d93ce33677ab,E10189,C3623,M101,1,bike,TRUE,2023-04-29 06:25:00,2023-04-29 06:53:00,52.36888,4.8925,89aab86dce3ee2d,52.34455,4.84837,890da972b279b31,3.85,28,18.88,3.89,0,3.89,wallet,2023-04-29
c02df14e-bf59-47ed-89b4-d5e11a9d9125,E10302,C3682,M205,2,bike,FALSE,2023-04-25 01:41:00,2023-04-25 01:51:00,51.92397,4.41393,897f7af7c59f50f,51.89832,4.48944,8943a27cbce06ac,3.06,10,22.36,3.18,1.97,5.15,card,2023-04-25
5d7133e2-4f1b-414e-a238-2ebb2b41ed89,E10296,C3196,M208,2,scooter,TRUE,2023-02-21 18:26:00,2023-02-21 19:09:00,51.96035,4.45215,896ce37208ef29d,51.91083,4.4325,89b9d22ca69e72a,5.44,43,12.49,3.56,0,3.56,wallet,2023-02-21
0004e9a3-4fe4-47da-a734-6398771488c8,E10323,C3275,M306,3,bike,TRUE,2023-01-04 17:25:00,2023-01-04 17:50:00,52.11291,5.15424,8961c693000c4f4,52.0603,5.07442,8923df3716fcf75,2.45,25,21.23,4.04,0,4.04,wallet,2023-01-04
b76bf1e2-0ebc-4a9c-a55e-a2d80a3127d8,E10189,C3319,M201,2,bike,TRUE,2023-01-31 07:06:00,2023-01-31 07:20:00,51.95835,4.5321,89eace9199d5f21,51.94423,4.51687,8972d8255447ae3,3.55,14,32.34,3.28,0,3.28,wallet,2023-01-31
54a803ec-1589-4962-bf23-049e036634ba,E10318,C3131,M302,3,scooter,FALSE,2023-03-08 10:35:00,2023-03-08 11:28:00,52.11442,5.09614,895015c1834fb02,52.0526,5.1176,89e787defd7688f,3.9,53,14.66,3.34,0,3.34,wallet,2023-03-08
2714fc87-deea-4cad-89a1-11c5c7f491cf,E10242,C3001,M405,4,scooter,FALSE,2023-03-13 07:20:00,2023-03-13 07:47:00,51.44895,5.42289,899f101338f4d4d,51.46667,5.52267,898f014c7914748,3,27,30.3,3.53,0,3.53,card,2023-03-13
9ce3aade-c932-4033-8eb2-72c5a445fad6,E10214,C3251,M503,5,bike,TRUE,2023-03-08 09:31:00,2023-03-08 10:00:00,52.0683,4.34076,89a169f13ab5156,52.05608,4.32376,895aab202ce8267,4.57,29,14.81,3.12,0,3.12,card,2023-03-08
b651be9f-3301-4fd7-84c2-7e41b216b6f7,E10320,C3544,M207,2,scooter,TRUE,2023-01-02 05:52:00,2023-01-02 06:28:00,51.88756,4.45147,89e93ae72483ae5,51.91083,4.43718,8962c4a522fa5da,2.47,36,24.55,3.97,0,3.97,card,2023-01-02
29c8868f-cc73-4520-895d-943b61879773,E10170,C3699,M302,3,bike,TRUE,2023-04-30 01:43:00,2023-04-30 02:04:00,52.11044,5.0884,8991f27fcbaa2d4,52.05705,5.12214,89ce70cb437b0d5,3.4,21,24.07,3.07,0,3.07,wallet,2023-04-30
fea24d6f-22a0-4430-b98d-95dbf3156b04,E10339,C3212,M504,5,bike,FALSE,2023-01-02 05:00:00,2023-01-02 05:22:00,52.10071,4.24248,8907703384a1a35,52.05278,4.32907,8939b3044adfc8c,3.94,22,28.53,2.84,0,2.84,card,2023-01-02
ec091b75-8c47-4fa7-8fb5-0bfad27b0221,E10192,C3455,M407,4,scooter,FALSE,2023-04-25 16:52:00,2023-04-25 17:46:00,51.39453,5.42669,8934e79c7990a1c,51.40473,5.4457,89619e7625df54c,3.7,54,15.26,3.56,0,3.56,card,2023-04-25
d7d12e16-481d-4e04-8059-20fa94c1c79d,E10304,C3002,M405,4,bike,TRUE,2023-03-09 08:45:00,2023-03-09 09:04:00,51.44666,5.42034,89fb73137edfad3,51.46767,5.51681,89ecfbfea54bf16,1.86,19,13.71,3.42,0,3.42,card,2023-03-09
1b206dc9-9ffa-4f36-990c-769dc6db494f,E10328,C3278,M302,3,scooter,TRUE,2023-04-25 16:37:00,2023-04-25 17:25:00,52.10965,5.09495,89c2fe239db00e1,52.083,5.16027,89e19b23187be2b,5.42,48,26.6,2.9,0,2.9,wallet,2023-04-25
e655b90c-aeea-442d-98fa-5aad46a9de9c,E10267,C3368,M305,3,scooter,TRUE,2023-03-02 09:35:00,2023-03-02 10:21:00,52.14065,5.09744,89e58aa0fe664ac,52.10989,5.13201,89da9ef315ad68d,5.71,46,22.94,2.95,0,2.95,card,2023-03-02
d9f99526-a21e-4b75-b554-aacdbed2fbd5,E10164,C3516,M101,1,bike,TRUE,2023-01-24 18:10:00,2023-01-24 18:28:00,52.36761,4.8893,894d6c54efb54b9,52.40113,4.94282,8924cba390942f4,2.35,18,23.6,4.01,0,4.01,wallet,2023-01-24
20ade484-7d3e-4fec-81ed-a4b037c6a01f,E10358,C3309,M306,3,bike,FALSE,2023-03-08 23:05:00,2023-03-08 23:37:00,52.11445,5.15077,89a273970ac3b05,52.10547,5.1297,8998ebb8f93adc1,3.67,32,30.11,2.67,0,2.67,card,2023-03-08
e5e23bfd-4b71-4fc0-90d1-8ce72c398bc2,E10315,C3334,M202,2,bike,FALSE,2023-01-28 11:19:00,2023-01-28 11:29:00,51.93814,4.43867,89e132ba61d182e,51.94238,4.5116,891ac46bd803702,2.58,10,26.57,2.39,0,2.39,card,2023-01-28
677811f6-79ad-4440-9fe1-f67569cc8332,E10169,C3094,M103,1,bike,TRUE,2023-01-29 12:30:00,2023-01-29 13:02:00,52.36876,4.94058,89e075b7de1466c,52.3286,4.9074,896ec4203bef372,0.8,32,26.7,4.22,0,4.22,wallet,2023-01-29
9b453887-bd8f-48ac-bd6a-020a218a37e1,E10290,C3462,M104,1,bike,TRUE,2023-03-31 07:21:00,2023-03-31 07:47:00,52.36145,4.91074,891c862e3d8cab8,52.35831,4.90193,8931799b462a516,2.27,26,26.49,3.77,0,3.77,wallet,2023-03-31
76c5ca32-791f-473c-a870-c7f05b777ee7,E10305,C3329,M502,5,scooter,TRUE,2023-01-25 12:01:00,2023-01-25 12:53:00,52.07097,4.36142,89cacd89865dfae,52.09389,4.30366,894b7a25a59a23d,3.46,52,18.76,4,0,4,card,2023-01-25
fc5a4f89-eee6-439d-b4b6-0883e87ee2c0,E10201,C3564,M407,4,scooter,TRUE,2023-01-12 04:19:00,2023-01-12 04:38:00,51.39509,5.42069,89e4b544d1ca8da,51.46323,5.51735,896a1989562c96c,1.65,19,15.55,3.43,0,3.43,card,2023-01-12
4d43b88e-88e8-4f39-9ef3-e41b613e665a,E10261,C3252,M203,2,bike,TRUE,2023-01-07 01:57:00,2023-01-07 02:32:00,51.90819,4.47127,893805b26a0eb13,51.94729,4.5157,89e861ef18eb967,5.04,35,28.04,4.13,0,4.13,wallet,2023-01-07
7f89fd8c-0022-4635-934f-dda2207e66d0,E10296,C3690,M101,1,scooter,TRUE,2023-04-23 00:37:00,2023-04-23 01:27:00,52.37067,4.88971,89e6c9ecf69d73f,52.36337,4.93085,8987787529e6624,4.88,50,13.52,2.58,0,2.58,card,2023-04-23
c0056d1f-010b-460d-b93c-4156e8893037,E10220,C3331,M505,5,bike,FALSE,2023-04-25 11:58:00,2023-04-25 12:19:00,52.03126,4.28855,89399b0274839ec,52.03203,4.33553,8990670141e98bf,1.95,21,29.43,2.51,0,2.51,card,2023-04-25
21b43b1b-59c2-4fc8-a7b0-83f20693ce60,E10215,C3020,M404,4,car,TRUE,2023-04-17 16:10:00,2023-04-17 16:51:00,51.44666,5.41034,89efd095727eeb7,51.46768,5.52093,8900873f1832d1c,3.71,41,34.99,4.09,0,4.09,wallet,2023-04-17
1de74ca2-5fac-4d04-a545-cadac3d0da3b,E10214,C3688,M505,5,bike,TRUE,2023-02-02 15:02:00,2023-02-02 15:33:00,52.02655,4.28881,894d3446b24ec2f,52.09542,4.31116,890475337ca54d5,5.37,31,12.55,4.07,0,4.07,wallet,2023-02-02
7554c5c1-7a7e-4610-9c71-ada5c3dd2e15,E10264,C3069,M404,4,car,TRUE,2023-03-17 10:58:00,2023-03-17 11:42:00,51.44394,5.41892,8920f77fc8656fa,51.40699,5.44585,89f04e4e08a0bec,3.36,44,19.84,3.15,0,3.15,wallet,2023-03-17
9374ff6c-7f2e-4e5b-a391-4afbd0a4209a,E10172,C3248,M401,4,bike,FALSE,2023-01-02 05:19:00,2023-01-02 05:41:00,51.41835,5.47296,89023dc97a2969c,51.40844,5.45273,89f3dda20a6f794,3.98,22,34.43,3.68,0,3.68,card,2023-01-02
41d0ad39-383c-4dc2-9669-49e8c9b3f0c2,E10223,C3584,M206,2,bike,TRUE,2023-03-30 21:02:00,2023-03-30 21:33:00,51.96657,4.44255,890eade291265e3,51.89983,4.49768,8912dee35afbd38,4.17,31,20.77,3.17,0,3.17,card,2023-03-30
6b216432-dc5f-42fb-956e-07a66d951c17,E10281,C3326,M103,1,scooter,FALSE,2023-03-04 08:30:00,2023-03-04 08:59:00,52.36945,4.94532,89d43e66eeef70d,52.38655,4.85608,8934b03633d3d72,2.08,29,13.61,4.07,0,4.07,wallet,2023-03-04
dddd86c5-0903-41f5-a4ad-f06ec959adc9,E10301,C3313,M304,3,scooter,TRUE,2023-03-06 04:46:00,2023-03-06 05:23:00,52.13459,5.14785,8948261fcfe19e1,52.05745,5.07399,89e10082c56ade3,6.19,37,24.17,4.23,0,4.23,wallet,2023-03-06
d204eaa6-6089-4789-90b6-eff26d5734d1,E10262,C3383,M201,2,scooter,TRUE,2023-01-16 01:55:00,2023-01-16 02:40:00,51.95695,4.53044,8983a4dd1a16bf2,51.90887,4.43693,89c2e0d7472bb9c,2.05,45,16.82,3.33,0,3.33,card,2023-01-16
373c0458-d102-4923-86cd-4ca1b71adcfb,E10260,C3096,M505,5,car,TRUE,2023-04-02 15:22:00,2023-04-02 15:30:00,52.02834,4.28754,89eb70317b3f8a4,52.09211,4.3093,892d760e1673335,4.9,8,14.07,3.23,0,3.23,card,2023-04-02
3a6fab53-2fa7-4eaf-b7b6-1b6f0e92ed26,E10331,C3585,M105,1,bike,FALSE,2023-04-28 16:43:00,2023-04-28 17:06:00,52.34774,4.92852,89d6cd9e67f18d5,52.38769,4.85343,892021990dcb24c,1.52,23,18.09,4.39,0,4.39,wallet,2023-04-28
d8672189-9ce2-4c5d-b343-4b1222037629,E10201,C3430,M204,2,scooter,TRUE,2023-02-08 11:12:00,2023-02-08 11:23:00,51.97309,4.50361,89c9f73a347feec,51.91145,4.43228,89ceae454932d3e,3.65,11,16.01,4.46,0,4.46,card,2023-02-08
bcf94407-47ab-43cd-9fe9-aa565bb3205b,E10310,C3322,M401,4,scooter,FALSE,2023-03-09 21:58:00,2023-03-09 22:16:00,51.41743,5.47077,89bbe740d97cb6f,51.40818,5.45762,8999ac90a6b3461,3.86,18,32.88,2.14,0,2.14,card,2023-03-09
d5dd6c94-c093-4c54-a830-b45c7532f315,E10187,C3653,M504,5,scooter,FALSE,2023-02-08 03:13:00,2023-02-08 04:08:00,52.09749,4.24451,8901077c75fa647,52.07885,4.28422,89ac9fc39b7168d,3.43,55,12.13,4.4,2.82,7.22,card,2023-02-08
c3d86672-783f-4420-86dd-cfcdffd06dc0,E10189,C3489,M504,5,bike,TRUE,2023-03-08 02:26:00,2023-03-08 02:41:00,52.09834,4.23965,895fb86f1b0a1f0,52.07754,4.28607,8962e8d8a41c28e,2.6,15,30.48,3.42,0,3.42,card,2023-03-08
56fda5a5-35a9-4c37-9c21-e1b87953670c,E10349,C3017,M507,5,bike,FALSE,2023-04-16 12:51:00,2023-04-16 13:12:00,52.09413,4.35776,89b33247e525189,52.0332,4.33576,8911ce02de62b37,3.14,21,33.39,2.64,0,2.64,wallet,2023-04-16
167adb29-9755-4c8c-97a4-109c276de2c7,E10179,C3595,M504,5,bike,TRUE,2023-01-12 17:04:00,2023-01-12 17:19:00,52.09719,4.23957,898f7ee04aa983b,52.08074,4.28709,89e200e5eb489e9,3.18,15,18.43,4.3,0,4.3,card,2023-01-12
e990ae33-eae4-4962-ace8-9d978f6e7739,E10187,C3607,M504,5,scooter,FALSE,2023-04-18 11:30:00,2023-04-18 12:00:00,52.09641,4.24726,8945e0f2415b159,52.08219,4.28509,89840f12c4a4245,4.01,30,19.65,3.8,4.22,8.02,card,2023-04-18
69d14eed-ce56-4e7b-901f-39f76ca49aff,E10351,C3616,M206,2,scooter,TRUE,2023-04-03 12:08:00,2023-04-03 12:43:00,51.96826,4.44353,89c54dbe559ad5f,51.88684,4.42964,893212b54b94e03,5.75,35,24.13,4.32,0,4.32,wallet,2023-04-03
8fefbd0c-4eee-443d-8a87-e2eded0fdcf8,E10328,C3203,M105,1,scooter,TRUE,2023-02-09 02:17:00,2023-02-09 02:27:00,52.34471,4.93332,89f1caf610ff4cd,52.34216,4.84952,89bf70867f92e83,5.28,10,21.18,3.75,0,3.75,card,2023-02-09
48479f88-b94c-489e-baa0-d8e58970a357,E10250,C3557,M101,1,bike,FALSE,2023-01-03 05:08:00,2023-01-03 05:23:00,52.37153,4.89304,89da8da6914c45d,52.38336,4.85392,890049020ca217b,0.8,15,18.97,3.56,0,3.56,wallet,2023-01-03
f0784313-44d6-49cd-929b-df2c3bc78ec4,E10199,C3224,M504,5,bike,TRUE,2023-03-01 01:54:00,2023-03-01 02:12:00,52.1019,4.24149,89342ed0ef463af,52.04437,4.29145,894534df2fcd916,1.65,18,14.21,3.02,0,3.02,card,2023-03-01
4cdc8cb3-56d4-4915-aab9-090031273ee2,E10240,C3008,M107,1,bike,TRUE,2023-03-15 14:22:00,2023-03-15 14:42:00,52.41117,4.86217,897861372f0169c,52.36111,4.89819,8912543c58f16ed,4.24,20,19.14,3.88,0,3.88,wallet,2023-03-15
0d2c5c66-e4ff-4a2e-acbf-dc83bdde7179,E10353,C3663,M108,1,bike,FALSE,2023-01-12 12:19:00,2023-01-12 12:44:00,52.39973,4.9289,899c4a8c17d4263,52.36402,4.93371,8916e23c76b7922,0.8,25,27.51,2.97,0,2.97,wallet,2023-01-12
584e4908-504a-48e6-b469-27a0ed4bb45e,E10305,C3648,M504,5,scooter,TRUE,2023-02-21 21:10:00,2023-02-21 21:56:00,52.10153,4.24117,89a9e5083012190,52.07839,4.27918,8954351eb76bb6b,6.82,46,21.08,2.61,0,2.61,card,2023-02-21
d2f8d966-343f-4255-bf93-eef0ce9bcb9d,E10262,C3554,M204,2,scooter,TRUE,2023-01-31 11:49:00,2023-01-31 12:09:00,51.97294,4.50009,8967f878a4cf666,51.88826,4.42832,893a03e811bfd59,5.24,20,14.65,3.73,0,3.73,card,2023-01-31
1337e0c5-39f1-47f9-903c-27d5ef2fc5db,E10322,C3227,M506,5,scooter,FALSE,2023-03-03 14:36:00,2023-03-03 15:16:00,52.09576,4.3149,89dedef9bf5ff80,52.09647,4.30941,89836a25f492b87,2.56,40,17.73,2.6,0,2.6,card,2023-03-03
d77a2cbe-f981-48ad-8621-009b31886779,E10284,C3161,M103,1,bike,FALSE,2023-03-29 07:00:00,2023-03-29 07:32:00,52.36968,4.946,8914dff426b1caf,52.32652,4.90663,89ba58bcb431c0c,3.32,32,24.08,2.01,0,2.01,card,2023-03-29
5cf3fc11-8fa5-4f5b-a6aa-33f2a111670d,E10290,C3269,M205,2,bike,TRUE,2023-01-16 23:09:00,2023-01-16 23:21:00,51.92122,4.41956,8950bc927c20887,51.9098,4.43369,89623fc7a021d5d,5.59,12,15.44,2.1,0,2.1,wallet,2023-01-16
1c5cf0fb-7641-491f-b821-39656d4d8bc7,E10304,C3674,M107,1,bike,TRUE,2023-02-02 09:43:00,2023-02-02 10:02:00,52.41046,4.8688,895f5f2b8b47a21,52.34173,4.8484,89cd5c120d96fd1,0.8,19,34.19,3.17,0,3.17,wallet,2023-02-02
