city_id,zone,ts,user_type,jobs_like,source_sheet
1,89b8510b29e6bfe,2023-01-10T07:00:00Z,rides,1.0,rides_trips
1,89b8653439fb45a,2023-04-25T13:00:00Z,food,1.0,eats_orders
1,89b8653439fb45a,2023-04-25T13:00:00Z,food,1.0,jobs_like
1,89b87436695aa94,2023-02-11T02:00:00Z,rides,1.0,jobs_like
1,89b87436695aa94,2023-02-11T02:00:00Z,rides,1.0,rides_trips
1,89b8ebb1b6e948d,2023-01-27T00:00:00Z,food,1.0,eats_orders
1,89b8ebb1b6e948d,2023-01-27T00:00:00Z,food,1.0,jobs_like
1,89b90b9bc22201c,2023-02-11T03:00:00Z,rides,1.0,jobs_like
1,89b90b9bc22201c,2023-02-11T03:00:00Z,rides,1.0,rides_trips
1,89b917062ba39a5,2023-04-27T17:00:00Z,rides,1.0,jobs_like
1,89b917062ba39a5,2023-04-27T17:00:00Z,rides,1.0,rides_trips
1,89b9666023a230c,2023-03-18T23:00:00Z,rides,1.0,jobs_like
1,89b9666023a230c,2023-03-18T23:00:00Z,rides,1.0,rides_trips
1,89ba58bcb431c0c,2023-01-09T22:00:00Z,rides,1.0,jobs_like
1,89ba58bcb431c0c,2023-01-09T22:00:00Z,rides,1.0,rides_trips
1,89badcdfc73a6ff,2023-04-19T02:00:00Z,rides,1.0,jobs_like
1,89badcdfc73a6ff,2023-04-19T02:00:00Z,rides,1.0,rides_trips
1,89bb1a11f6a474a,2023-04-04T04:00:00Z,food,1.0,eats_orders
1,89bb1a11f6a474a,2023-04-04T04:00:00Z,food,1.0,jobs_like
1,89bb24ce18b3684,2023-04-10T18:00:00Z,rides,1.0,jobs_like
1,89bb24ce18b3684,2023-04-10T18:00:00Z,rides,1.0,rides_trips
1,89bb53632a78f55,2023-02-04T15:00:00Z,rides,1.0,jobs_like
1,89bb53632a78f55,2023-02-04T15:00:00Z,rides,1.0,rides_trips
1,89bb6f399e89e17,2023-04-11T01:00:00Z,food,1.0,eats_orders
1,89bb6f399e89e17,2023-04-11T01:00:00Z,food,1.0,jobs_like
1,89bb795d3c5657c,2023-01-06T01:00:00Z,rides,1.0,jobs_like
1,89bb795d3c5657c,2023-01-06T01:00:00Z,rides,1.0,rides_trips
1,89bbc968ee031b0,2023-01-18T19:00:00Z,rides,1.0,jobs_like
1,89bbc968ee031b0,2023-01-18T19:00:00Z,rides,1.0,rides_trips
1,89bc2e95eb9495e,2023-01-11T14:00:00Z,rides,1.0,jobs_like
1,89bc2e95eb9495e,2023-01-11T14:00:00Z,rides,1.0,rides_trips
1,89bc46fb59d0cb3,2023-03-05T17:00:00Z,food,1.0,eats_orders
1,89bc46fb59d0cb3,2023-03-05T17:00:00Z,food,1.0,jobs_like
1,89bd084a436c15c,2023-04-23T21:00:00Z,food,1.0,eats_orders
1,89bd084a436c15c,2023-04-23T21:00:00Z,food,1.0,jobs_like
1,89bd28a4e9bce78,2023-01-12T07:00:00Z,food,1.0,eats_orders
1,89bd28a4e9bce78,2023-01-12T07:00:00Z,food,1.0,jobs_like
1,89bd34a413551b7,2023-02-12T02:00:00Z,rides,1.0,jobs_like
1,89bd34a413551b7,2023-02-12T02:00:00Z,rides,1.0,rides_trips
1,89bd7a3f2396395,2023-04-21T04:00:00Z,rides,1.0,jobs_like
1,89bd7a3f2396395,2023-04-21T04:00:00Z,rides,1.0,rides_trips
1,89bd9114937d0f4,2023-04-16T05:00:00Z,rides,1.0,jobs_like
1,89bd9114937d0f4,2023-04-16T05:00:00Z,rides,1.0,rides_trips
1,89bda52853a3c91,2023-02-27T22:00:00Z,rides,1.0,jobs_like
1,89bda52853a3c91,2023-02-27T22:00:00Z,rides,1.0,rides_trips
1,89bdc6fbb76f529,2023-02-19T23:00:00Z,food,1.0,eats_orders
1,89bdc6fbb76f529,2023-02-19T23:00:00Z,food,1.0,jobs_like
1,89bdd4a0a20cda2,2023-04-01T12:00:00Z,rides,1.0,jobs_like
1,89bdd4a0a20cda2,2023-04-01T12:00:00Z,rides,1.0,rides_trips
1,89be3d154360c7d,2023-02-01T13:00:00Z,rides,1.0,jobs_like
1,89be3d154360c7d,2023-02-01T13:00:00Z,rides,1.0,rides_trips
1,89be6ecaec3a667,2023-02-22T07:00:00Z,food,1.0,eats_orders
1,89be6ecaec3a667,2023-02-22T07:00:00Z,food,1.0,jobs_like
1,89be7431de036cf,2023-01-12T17:00:00Z,food,1.0,eats_orders
1,89be7431de036cf,2023-01-12T17:00:00Z,food,1.0,jobs_like
1,89beb6d0829aa9c,2023-02-11T01:00:00Z,rides,1.0,jobs_like
1,89beb6d0829aa9c,2023-02-11T01:00:00Z,rides,1.0,rides_trips
1,89bec96414e6ef2,2023-02-27T19:00:00Z,rides,1.0,jobs_like
1,89bec96414e6ef2,2023-02-27T19:00:00Z,rides,1.0,rides_trips
1,89bed6b0c11443c,2023-04-24T20:00:00Z,rides,1.0,jobs_like
1,89bed6b0c11443c,2023-04-24T20:00:00Z,rides,1.0,rides_trips
1,89bf102185fb608,2023-01-06T18:00:00Z,rides,1.0,jobs_like
1,89bf102185fb608,2023-01-06T18:00:00Z,rides,1.0,rides_trips
1,89bf347095bf9f8,2023-02-20T07:00:00Z,rides,1.0,jobs_like
1,89bf347095bf9f8,2023-02-20T07:00:00Z,rides,1.0,rides_trips
1,89bf38e1aec2e31,2023-04-23T10:00:00Z,food,1.0,eats_orders
1,89bf38e1aec2e31,2023-04-23T10:00:00Z,food,1.0,jobs_like
1,89bf3a6bcfe5424,2023-03-31T15:00:00Z,food,1.0,eats_orders
1,89bf3a6bcfe5424,2023-03-31T15:00:00Z,food,1.0,jobs_like
1,89bf53827d3e7de,2023-02-10T21:00:00Z,rides,1.0,jobs_like
1,89bf53827d3e7de,2023-02-10T21:00:00Z,rides,1.0,rides_trips
1,89bf7b87dc157d5,2023-01-14T23:00:00Z,rides,1.0,jobs_like
1,89bf7b87dc157d5,2023-01-14T23:00:00Z,rides,1.0,rides_trips
1,89bfb1d37136059,2023-01-20T02:00:00Z,rides,1.0,jobs_like
1,89bfb1d37136059,2023-01-20T02:00:00Z,rides,1.0,rides_trips
1,89c0ad59bf5a6f4,2023-01-22T22:00:00Z,food,1.0,eats_orders
1,89c0ad59bf5a6f4,2023-01-22T22:00:00Z,food,1.0,jobs_like
1,89c115516678d51,2023-01-22T14:00:00Z,rides,1.0,jobs_like
1,89c115516678d51,2023-01-22T14:00:00Z,rides,1.0,rides_trips
1,89c177e44cf1dbe,2023-01-04T22:00:00Z,food,1.0,eats_orders
1,89c177e44cf1dbe,2023-01-04T22:00:00Z,food,1.0,jobs_like
1,89c1aafb6383f16,2023-02-14T08:00:00Z,food,1.0,eats_orders
1,89c1aafb6383f16,2023-02-14T08:00:00Z,food,1.0,jobs_like
1,89c20e64a03ed73,2023-03-26T15:00:00Z,food,1.0,eats_orders
1,89c20e64a03ed73,2023-03-26T15:00:00Z,food,1.0,jobs_like
1,89c2d066f7c841d,2023-02-24T10:00:00Z,rides,1.0,jobs_like
1,89c2d066f7c841d,2023-02-24T10:00:00Z,rides,1.0,rides_trips
1,89c34372d7766a4,2023-01-01T15:00:00Z,rides,1.0,jobs_like
1,89c34372d7766a4,2023-01-01T15:00:00Z,rides,1.0,rides_trips
1,89c391f751ebe40,2023-01-10T08:00:00Z,rides,1.0,jobs_like
1,89c391f751ebe40,2023-01-10T08:00:00Z,rides,1.0,rides_trips
1,89c3bb6d937b711,2023-04-07T17:00:00Z,food,1.0,eats_orders
1,89c3bb6d937b711,2023-04-07T17:00:00Z,food,1.0,jobs_like
1,89c3ebce2c34ee1,2023-01-04T01:00:00Z,food,1.0,eats_orders
1,89c3ebce2c34ee1,2023-01-04T01:00:00Z,food,1.0,jobs_like
1,89c5001f21a95bc,2023-04-30T00:00:00Z,food,1.0,eats_orders
1,89c5001f21a95bc,2023-04-30T00:00:00Z,food,1.0,jobs_like
1,89c5528fea74417,2023-01-27T07:00:00Z,food,1.0,eats_orders
1,89c5528fea74417,2023-01-27T07:00:00Z,food,1.0,jobs_like
1,89c564c7a7402c6,2023-02-01T04:00:00Z,rides,1.0,jobs_like
1,89c564c7a7402c6,2023-02-01T04:00:00Z,rides,1.0,rides_trips
1,89c580e46fe2dd8,2023-03-02T09:00:00Z,rides,1.0,jobs_like
1,89c580e46fe2dd8,2023-03-02T09:00:00Z,rides,1.0,rides_trips
1,89c599ef642f18a,2023-01-19T19:00:00Z,food,1.0,eats_orders
1,89c599ef642f18a,2023-01-19T19:00:00Z,food,1.0,jobs_like
1,89c5d7144e3fa7e,2023-04-23T16:00:00Z,rides,1.0,jobs_like
1,89c5d7144e3fa7e,2023-04-23T16:00:00Z,rides,1.0,rides_trips
1,89c63b79bd7ea7e,2023-04-27T08:00:00Z,rides,1.0,jobs_like
1,89c63b79bd7ea7e,2023-04-27T08:00:00Z,rides,1.0,rides_trips
1,89c670e5e45fd7e,2023-02-24T05:00:00Z,food,1.0,eats_orders
1,89c670e5e45fd7e,2023-02-24T05:00:00Z,food,1.0,jobs_like
1,89c73edc5237962,2023-01-17T16:00:00Z,rides,1.0,jobs_like
1,89c73edc5237962,2023-01-17T16:00:00Z,rides,1.0,rides_trips
1,89c779d81e576ea,2023-03-24T06:00:00Z,rides,1.0,jobs_like
1,89c779d81e576ea,2023-03-24T06:00:00Z,rides,1.0,rides_trips
1,89c7fbf50bfbaff,2023-02-13T05:00:00Z,food,1.0,eats_orders
1,89c7fbf50bfbaff,2023-02-13T05:00:00Z,food,1.0,jobs_like
1,89c8091cc289471,2023-03-28T17:00:00Z,rides,1.0,jobs_like
1,89c8091cc289471,2023-03-28T17:00:00Z,rides,1.0,rides_trips
1,89c81da0fc7cb4a,2023-03-08T02:00:00Z,food,1.0,eats_orders
1,89c81da0fc7cb4a,2023-03-08T02:00:00Z,food,1.0,jobs_like
1,89c8340fe886fe4,2023-02-22T09:00:00Z,rides,1.0,jobs_like
1,89c8340fe886fe4,2023-02-22T09:00:00Z,rides,1.0,rides_trips
1,89c8520420b4714,2023-01-30T01:00:00Z,rides,1.0,jobs_like
1,89c8520420b4714,2023-01-30T01:00:00Z,rides,1.0,rides_trips
1,89c870f85a95817,2023-03-12T20:00:00Z,food,1.0,eats_orders
1,89c870f85a95817,2023-03-12T20:00:00Z,food,1.0,jobs_like
1,89c9423f290fb09,2023-04-28T02:00:00Z,rides,1.0,jobs_like
1,89c9423f290fb09,2023-04-28T02:00:00Z,rides,1.0,rides_trips
1,89c968e767ab09f,2023-03-02T00:00:00Z,rides,1.0,jobs_like
1,89c968e767ab09f,2023-03-02T00:00:00Z,rides,1.0,rides_trips
1,89ca19de776291c,2023-01-30T19:00:00Z,food,1.0,eats_orders
1,89ca19de776291c,2023-01-30T19:00:00Z,food,1.0,jobs_like
1,89ca351f3baec87,2023-04-18T11:00:00Z,rides,1.0,jobs_like
1,89ca351f3baec87,2023-04-18T11:00:00Z,rides,1.0,rides_trips
1,89ca77ac0eaf653,2023-03-30T17:00:00Z,rides,1.0,jobs_like
1,89ca77ac0eaf653,2023-03-30T17:00:00Z,rides,1.0,rides_trips
1,89ca8af76ba0260,2023-01-23T03:00:00Z,rides,1.0,jobs_like
1,89ca8af76ba0260,2023-01-23T03:00:00Z,rides,1.0,rides_trips
1,89caa24cb0bfecb,2023-04-10T17:00:00Z,food,1.0,eats_orders
1,89caa24cb0bfecb,2023-04-10T17:00:00Z,food,1.0,jobs_like
1,89caa88149dee59,2023-02-13T11:00:00Z,rides,1.0,jobs_like
1,89caa88149dee59,2023-02-13T11:00:00Z,rides,1.0,rides_trips
1,89caf115b9316b4,2023-03-10T11:00:00Z,rides,1.0,jobs_like
1,89caf115b9316b4,2023-03-10T11:00:00Z,rides,1.0,rides_trips
1,89cb43055de1859,2023-01-13T19:00:00Z,rides,1.0,jobs_like
1,89cb43055de1859,2023-01-13T19:00:00Z,rides,1.0,rides_trips
1,89cb762ef49aecf,2023-02-21T17:00:00Z,food,1.0,eats_orders
1,89cb762ef49aecf,2023-02-21T17:00:00Z,food,1.0,jobs_like
1,89cb7e1a400bdba,2023-02-08T02:00:00Z,rides,1.0,jobs_like
1,89cb7e1a400bdba,2023-02-08T02:00:00Z,rides,1.0,rides_trips
1,89cc6511a225e27,2023-03-03T03:00:00Z,food,1.0,eats_orders
1,89cc6511a225e27,2023-03-03T03:00:00Z,food,1.0,jobs_like
1,89cc81156c38739,2023-02-02T19:00:00Z,rides,1.0,jobs_like
1,89cc81156c38739,2023-02-02T19:00:00Z,rides,1.0,rides_trips
1,89cc97ad5d71eba,2023-02-03T20:00:00Z,rides,1.0,jobs_like
1,89cc97ad5d71eba,2023-02-03T20:00:00Z,rides,1.0,rides_trips
1,89cc992edb26394,2023-02-25T04:00:00Z,food,1.0,eats_orders
1,89cc992edb26394,2023-02-25T04:00:00Z,food,1.0,jobs_like
1,89ccc8b61f15879,2023-02-28T02:00:00Z,rides,1.0,jobs_like
1,89ccc8b61f15879,2023-02-28T02:00:00Z,rides,1.0,rides_trips
1,89ccd7a8d41eb94,2023-02-23T15:00:00Z,rides,1.0,jobs_like
1,89ccd7a8d41eb94,2023-02-23T15:00:00Z,rides,1.0,rides_trips
1,89cd001637b541d,2023-01-07T02:00:00Z,rides,1.0,jobs_like
1,89cd001637b541d,2023-01-07T02:00:00Z,rides,1.0,rides_trips
1,89cd5e37b92a77a,2023-01-14T09:00:00Z,food,1.0,eats_orders
1,89cd5e37b92a77a,2023-01-14T09:00:00Z,food,1.0,jobs_like
1,89cd6fdfc0f8198,2023-02-15T11:00:00Z,rides,1.0,jobs_like
1,89cd6fdfc0f8198,2023-02-15T11:00:00Z,rides,1.0,rides_trips
1,89ceafc88df52f1,2023-02-16T13:00:00Z,food,1.0,eats_orders
1,89ceafc88df52f1,2023-02-16T13:00:00Z,food,1.0,jobs_like
1,89cef2b69106e6f,2023-02-14T01:00:00Z,rides,1.0,jobs_like
1,89cef2b69106e6f,2023-02-14T01:00:00Z,rides,1.0,rides_trips
1,89cf51a77927958,2023-01-23T10:00:00Z,rides,1.0,jobs_like
1,89cf51a77927958,2023-01-23T10:00:00Z,rides,1.0,rides_trips
1,89cfc9016720c6e,2023-03-24T14:00:00Z,rides,1.0,jobs_like
1,89cfc9016720c6e,2023-03-24T14:00:00Z,rides,1.0,rides_trips
1,89d0d41d7a34fd2,2023-01-31T19:00:00Z,rides,1.0,jobs_like
1,89d0d41d7a34fd2,2023-01-31T19:00:00Z,rides,1.0,rides_trips
1,89d0deea2db9104,2023-01-11T03:00:00Z,rides,1.0,jobs_like
1,89d0deea2db9104,2023-01-11T03:00:00Z,rides,1.0,rides_trips
1,89d10910f55c39e,2023-01-14T04:00:00Z,rides,1.0,jobs_like
1,89d10910f55c39e,2023-01-14T04:00:00Z,rides,1.0,rides_trips
1,89d13b7f5181ca9,2023-01-31T05:00:00Z,food,1.0,eats_orders
1,89d13b7f5181ca9,2023-01-31T05:00:00Z,food,1.0,jobs_like
1,89d150a823097ad,2023-02-03T01:00:00Z,food,1.0,eats_orders
1,89d150a823097ad,2023-02-03T01:00:00Z,food,1.0,jobs_like
1,89d169d7651dbfc,2023-03-13T14:00:00Z,rides,1.0,jobs_like
1,89d169d7651dbfc,2023-03-13T14:00:00Z,rides,1.0,rides_trips
1,89d1bede5548571,2023-03-24T11:00:00Z,food,1.0,eats_orders
1,89d1bede5548571,2023-03-24T11:00:00Z,food,1.0,jobs_like
1,89d1e02fc21c553,2023-01-25T20:00:00Z,food,1.0,eats_orders
1,89d1e02fc21c553,2023-01-25T20:00:00Z,food,1.0,jobs_like
1,89d1f9785185484,2023-03-30T00:00:00Z,food,1.0,eats_orders
1,89d1f9785185484,2023-03-30T00:00:00Z,food,1.0,jobs_like
1,89d22e8501bf304,2023-03-10T07:00:00Z,rides,1.0,jobs_like
1,89d22e8501bf304,2023-03-10T07:00:00Z,rides,1.0,rides_trips
1,89d25b8aad99cc2,2023-01-28T01:00:00Z,food,1.0,eats_orders
1,89d25b8aad99cc2,2023-01-28T01:00:00Z,food,1.0,jobs_like
1,89d333e9d1220a1,2023-04-06T22:00:00Z,food,1.0,eats_orders
1,89d333e9d1220a1,2023-04-06T22:00:00Z,food,1.0,jobs_like
1,89d3cc8ae6cb587,2023-04-17T10:00:00Z,food,1.0,eats_orders
1,89d3cc8ae6cb587,2023-04-17T10:00:00Z,food,1.0,jobs_like
1,89d3e515986859b,2023-03-20T04:00:00Z,food,1.0,eats_orders
1,89d3e515986859b,2023-03-20T04:00:00Z,food,1.0,jobs_like
1,89d3f0b1a03cfbd,2023-03-20T18:00:00Z,food,1.0,eats_orders
1,89d3f0b1a03cfbd,2023-03-20T18:00:00Z,food,1.0,jobs_like
1,89d4157cd179101,2023-02-21T03:00:00Z,food,1.0,eats_orders
1,89d4157cd179101,2023-02-21T03:00:00Z,food,1.0,jobs_like
1,89d43e66eeef70d,2023-03-04T08:00:00Z,food,1.0,eats_orders
1,89d43e66eeef70d,2023-03-04T08:00:00Z,food,1.0,jobs_like
1,89d4def14ef44cd,2023-03-28T14:00:00Z,food,1.0,eats_orders
1,89d4def14ef44cd,2023-03-28T14:00:00Z,food,1.0,jobs_like
1,89d4eeabc2482f0,2023-03-14T04:00:00Z,rides,1.0,jobs_like
1,89d4eeabc2482f0,2023-03-14T04:00:00Z,rides,1.0,rides_trips
1,89d5077df562cc8,2023-03-15T09:00:00Z,rides,1.0,jobs_like
1,89d5077df562cc8,2023-03-15T09:00:00Z,rides,1.0,rides_trips
1,89d52960234c477,2023-04-19T16:00:00Z,rides,1.0,jobs_like
1,89d52960234c477,2023-04-19T16:00:00Z,rides,1.0,rides_trips
1,89d56fb75dfc3e1,2023-04-18T15:00:00Z,rides,1.0,jobs_like
1,89d56fb75dfc3e1,2023-04-18T15:00:00Z,rides,1.0,rides_trips
1,89d574445ff4b0f,2023-03-15T22:00:00Z,rides,1.0,jobs_like
1,89d574445ff4b0f,2023-03-15T22:00:00Z,rides,1.0,rides_trips
1,89d5fe88402fc26,2023-03-31T13:00:00Z,food,1.0,eats_orders
1,89d5fe88402fc26,2023-03-31T13:00:00Z,food,1.0,jobs_like
1,89d61e449196666,2023-03-22T08:00:00Z,rides,1.0,jobs_like
1,89d61e449196666,2023-03-22T08:00:00Z,rides,1.0,rides_trips
1,89d64fd42d4ab08,2023-02-13T21:00:00Z,food,1.0,eats_orders
1,89d64fd42d4ab08,2023-02-13T21:00:00Z,food,1.0,jobs_like
1,89d682ced1ff6dd,2023-04-23T01:00:00Z,food,1.0,eats_orders
1,89d682ced1ff6dd,2023-04-23T01:00:00Z,food,1.0,jobs_like
1,89d6cd9e67f18d5,2023-04-28T16:00:00Z,food,1.0,eats_orders
1,89d6cd9e67f18d5,2023-04-28T16:00:00Z,food,1.0,jobs_like
1,89d6df43d0b9901,2023-04-18T09:00:00Z,food,1.0,eats_orders
1,89d6df43d0b9901,2023-04-18T09:00:00Z,food,1.0,jobs_like
1,89d7535bc86e52a,2023-04-29T01:00:00Z,rides,1.0,jobs_like
1,89d7535bc86e52a,2023-04-29T01:00:00Z,rides,1.0,rides_trips
1,89d799cfebc2ee8,2023-03-16T22:00:00Z,food,1.0,eats_orders
1,89d799cfebc2ee8,2023-03-16T22:00:00Z,food,1.0,jobs_like
1,89d7b0c5c861d83,2023-02-01T17:00:00Z,food,1.0,eats_orders
1,89d7b0c5c861d83,2023-02-01T17:00:00Z,food,1.0,jobs_like
1,89d7de3239af765,2023-01-11T19:00:00Z,rides,1.0,jobs_like
1,89d7de3239af765,2023-01-11T19:00:00Z,rides,1.0,rides_trips
1,89d85cf339ef5ec,2023-03-17T05:00:00Z,food,1.0,eats_orders
1,89d85cf339ef5ec,2023-03-17T05:00:00Z,food,1.0,jobs_like
1,89d85f597439fae,2023-04-02T18:00:00Z,rides,1.0,jobs_like
1,89d85f597439fae,2023-04-02T18:00:00Z,rides,1.0,rides_trips
1,89d8d8ee677b97d,2023-01-16T10:00:00Z,rides,1.0,jobs_like
1,89d8d8ee677b97d,2023-01-16T10:00:00Z,rides,1.0,rides_trips
1,89d9b0607006b6e,2023-02-05T11:00:00Z,rides,1.0,jobs_like
1,89d9b0607006b6e,2023-02-05T11:00:00Z,rides,1.0,rides_trips
1,89d9dd0762e00dd,2023-04-27T05:00:00Z,rides,1.0,jobs_like
1,89d9dd0762e00dd,2023-04-27T05:00:00Z,rides,1.0,rides_trips
1,89d9ff57f273859,2023-04-21T19:00:00Z,rides,1.0,jobs_like
1,89d9ff57f273859,2023-04-21T19:00:00Z,rides,1.0,rides_trips
1,89da0c4ab917fad,2023-01-31T10:00:00Z,rides,1.0,jobs_like
1,89da0c4ab917fad,2023-01-31T10:00:00Z,rides,1.0,rides_trips
1,89da0d6d97f4fad,2023-01-12T05:00:00Z,food,1.0,eats_orders
1,89da0d6d97f4fad,2023-01-12T05:00:00Z,food,1.0,jobs_like
1,89da6779d956d33,2023-02-08T18:00:00Z,rides,1.0,jobs_like
1,89da6779d956d33,2023-02-08T18:00:00Z,rides,1.0,rides_trips
1,89da822c338d4d4,2023-02-22T08:00:00Z,food,1.0,eats_orders
1,89da822c338d4d4,2023-02-22T08:00:00Z,food,1.0,jobs_like
1,89da8da6914c45d,2023-01-03T05:00:00Z,food,1.0,eats_orders
1,89da8da6914c45d,2023-01-03T05:00:00Z,food,1.0,jobs_like
1,89dac761359e266,2023-01-31T12:00:00Z,rides,1.0,jobs_like
1,89dac761359e266,2023-01-31T12:00:00Z,rides,1.0,rides_trips
1,89db10093d51867,2023-04-20T17:00:00Z,food,1.0,eats_orders
1,89db10093d51867,2023-04-20T17:00:00Z,food,1.0,jobs_like
1,89db5c4b37fb6dc,2023-04-14T13:00:00Z,food,1.0,eats_orders
1,89db5c4b37fb6dc,2023-04-14T13:00:00Z,food,1.0,jobs_like
1,89db5e4de633498,2023-04-07T16:00:00Z,rides,1.0,jobs_like
1,89db5e4de633498,2023-04-07T16:00:00Z,rides,1.0,rides_trips
1,89db65013d19ca4,2023-03-19T03:00:00Z,rides,1.0,jobs_like
1,89db65013d19ca4,2023-03-19T03:00:00Z,rides,1.0,rides_trips
1,89dbf2fd6cc1a92,2023-04-30T05:00:00Z,rides,1.0,jobs_like
1,89dbf2fd6cc1a92,2023-04-30T05:00:00Z,rides,1.0,rides_trips
1,89dc89ac1ccfe4e,2023-04-12T15:00:00Z,food,1.0,eats_orders
1,89dc89ac1ccfe4e,2023-04-12T15:00:00Z,food,1.0,jobs_like
1,89dc8bf11ac0b78,2023-03-27T07:00:00Z,rides,1.0,jobs_like
1,89dc8bf11ac0b78,2023-03-27T07:00:00Z,rides,1.0,rides_trips
1,89dc9c819c1a7de,2023-02-06T22:00:00Z,food,1.0,eats_orders
1,89dc9c819c1a7de,2023-02-06T22:00:00Z,food,1.0,jobs_like
1,89dcbb21243e390,2023-04-19T00:00:00Z,rides,1.0,jobs_like
1,89dcbb21243e390,2023-04-19T00:00:00Z,rides,1.0,rides_trips
1,89dd5b533476cf6,2023-01-15T06:00:00Z,food,1.0,eats_orders
1,89dd5b533476cf6,2023-01-15T06:00:00Z,food,1.0,jobs_like
1,89dd5f37e33df45,2023-03-08T21:00:00Z,food,1.0,eats_orders
1,89dd5f37e33df45,2023-03-08T21:00:00Z,food,1.0,jobs_like
1,89dda7ee15e3d4c,2023-04-24T23:00:00Z,food,1.0,eats_orders
1,89dda7ee15e3d4c,2023-04-24T23:00:00Z,food,1.0,jobs_like
1,89ddf2190c964a3,2023-04-01T04:00:00Z,rides,1.0,jobs_like
1,89ddf2190c964a3,2023-04-01T04:00:00Z,rides,1.0,rides_trips
1,89de036149d9ab2,2023-02-17T21:00:00Z,rides,1.0,jobs_like
1,89de036149d9ab2,2023-02-17T21:00:00Z,rides,1.0,rides_trips
1,89de08f1db99136,2023-03-05T06:00:00Z,food,1.0,eats_orders
1,89de08f1db99136,2023-03-05T06:00:00Z,food,1.0,jobs_like
1,89de1000acbf672,2023-03-17T08:00:00Z,food,1.0,eats_orders
1,89de1000acbf672,2023-03-17T08:00:00Z,food,1.0,jobs_like
1,89de326bfd131c2,2023-03-13T21:00:00Z,rides,1.0,jobs_like
1,89de326bfd131c2,2023-03-13T21:00:00Z,rides,1.0,rides_trips
1,89de375f580f6c0,2023-01-14T08:00:00Z,food,1.0,eats_orders
1,89de375f580f6c0,2023-01-14T08:00:00Z,food,1.0,jobs_like
1,89de3f50f5327ee,2023-04-16T15:00:00Z,rides,1.0,jobs_like
1,89de3f50f5327ee,2023-04-16T15:00:00Z,rides,1.0,rides_trips
1,89de4add6051def,2023-02-07T15:00:00Z,rides,1.0,jobs_like
1,89de4add6051def,2023-02-07T15:00:00Z,rides,1.0,rides_trips
1,89de4f7f4f9efc4,2023-04-03T06:00:00Z,rides,1.0,jobs_like
1,89de4f7f4f9efc4,2023-04-03T06:00:00Z,rides,1.0,rides_trips
1,89dea4f825c3ddd,2023-03-17T06:00:00Z,food,1.0,eats_orders
1,89dea4f825c3ddd,2023-03-17T06:00:00Z,food,1.0,jobs_like
1,89e00251b586640,2023-02-16T23:00:00Z,food,1.0,eats_orders
1,89e00251b586640,2023-02-16T23:00:00Z,food,1.0,jobs_like
1,89e012923e3de5e,2023-01-14T22:00:00Z,food,1.0,eats_orders
1,89e012923e3de5e,2023-01-14T22:00:00Z,food,1.0,jobs_like
1,89e02cbdc13fe7f,2023-03-24T23:00:00Z,food,1.0,eats_orders
1,89e02cbdc13fe7f,2023-03-24T23:00:00Z,food,1.0,jobs_like
1,89e075b7de1466c,2023-01-29T12:00:00Z,food,1.0,eats_orders
1,89e075b7de1466c,2023-01-29T12:00:00Z,food,1.0,jobs_like
1,89e0a9cd7251c99,2023-02-03T02:00:00Z,rides,1.0,jobs_like
1,89e0a9cd7251c99,2023-02-03T02:00:00Z,rides,1.0,rides_trips
1,89e0cdffe9782ac,2023-02-16T07:00:00Z,food,1.0,eats_orders
1,89e0cdffe9782ac,2023-02-16T07:00:00Z,food,1.0,jobs_like
1,89e0fba6e48cad1,2023-03-17T03:00:00Z,rides,1.0,jobs_like
1,89e0fba6e48cad1,2023-03-17T03:00:00Z,rides,1.0,rides_trips
1,89e11f3eedb9857,2023-01-12T01:00:00Z,rides,1.0,jobs_like
1,89e11f3eedb9857,2023-01-12T01:00:00Z,rides,1.0,rides_trips
1,89e1206e1e27cdd,2023-02-05T20:00:00Z,rides,1.0,jobs_like
1,89e1206e1e27cdd,2023-02-05T20:00:00Z,rides,1.0,rides_trips
1,89e1219fa92d5ed,2023-04-16T04:00:00Z,rides,1.0,jobs_like
1,89e1219fa92d5ed,2023-04-16T04:00:00Z,rides,1.0,rides_trips
1,89e1470c7554d25,2023-02-20T23:00:00Z,food,1.0,eats_orders
1,89e1470c7554d25,2023-02-20T23:00:00Z,food,1.0,jobs_like
1,89e21daeb18b2bf,2023-03-11T14:00:00Z,rides,1.0,jobs_like
1,89e21daeb18b2bf,2023-03-11T14:00:00Z,rides,1.0,rides_trips
1,89e2266cc764a9b,2023-02-28T10:00:00Z,food,1.0,eats_orders
1,89e2266cc764a9b,2023-02-28T10:00:00Z,food,1.0,jobs_like
1,89e34bde95afca6,2023-04-14T05:00:00Z,rides,1.0,jobs_like
1,89e34bde95afca6,2023-04-14T05:00:00Z,rides,1.0,rides_trips
1,89e370db868f19b,2023-02-14T04:00:00Z,food,1.0,eats_orders
1,89e370db868f19b,2023-02-14T04:00:00Z,food,1.0,jobs_like
1,89e3e635b7a327a,2023-03-18T03:00:00Z,rides,1.0,jobs_like
1,89e3e635b7a327a,2023-03-18T03:00:00Z,rides,1.0,rides_trips
1,89e496bb0685875,2023-03-21T10:00:00Z,food,1.0,eats_orders
1,89e496bb0685875,2023-03-21T10:00:00Z,food,1.0,jobs_like
